,frame,part,part_idx,x,y,z
337,56,thumb_tip,4,-0.039189450442790985,0.0464731901884079,-0.007712109945714474
338,56,index_finger_tip,8,-0.024806160479784012,0.05228038877248764,0.03302374482154846
339,56,middle_finger_tip,12,-0.016944069415330887,0.05551164597272873,0.038374993950128555
340,56,ring_finger_tip,16,0.002329476410523057,0.05086115747690201,0.0375678725540638
341,56,pinky_tip,20,0.01057602372020483,0.044052768498659134,0.032683614641427994
342,57,wrist,0,0.044844504445791245,-0.006351492367684841,0.08189354836940765
343,57,thumb_tip,4,-0.03678608313202858,0.04345100373029709,-0.008652676828205585
344,57,index_finger_tip,8,-0.020622484385967255,0.049777884036302567,0.035545241087675095
345,57,middle_finger_tip,12,-0.01460377685725689,0.05219658836722374,0.03878221660852432
346,57,ring_finger_tip,16,0.0030456066597253084,0.04898335039615631,0.036542754620313644
347,57,pinky_tip,20,0.010490119457244873,0.04321712628006935,0.030233683064579964
348,58,wrist,0,0.04629035294055939,-0.0033861519768834114,0.0801008865237236
349,58,thumb_tip,4,-0.03825170546770096,0.04415423795580864,-0.007952656596899033
350,58,index_finger_tip,8,-0.02117641270160675,0.05056364834308624,0.03404241427779198
351,58,middle_finger_tip,12,-0.015085849910974503,0.05435698479413986,0.03876710683107376
352,58,ring_finger_tip,16,0.004260489717125893,0.04873064160346985,0.038129497319459915
353,58,pinky_tip,20,0.011431991122663021,0.04382220283150673,0.03060167469084263
354,59,wrist,0,0.047580406069755554,-0.003970703110098839,0.07970687747001648
355,59,thumb_tip,4,-0.03433595225214958,0.04255383834242821,-0.005566400941461325
356,59,index_finger_tip,8,-0.02314857952296734,0.04981442540884018,0.03170681744813919
357,59,middle_finger_tip,12,-0.015203883871436119,0.054128050804138184,0.037327852100133896
358,59,ring_finger_tip,16,0.00144861894659698,0.0503656268119812,0.03612898290157318
359,59,pinky_tip,20,0.010423066094517708,0.04573618248105049,0.029185347259044647
360,60,wrist,0,0.05043265223503113,-0.006509650498628616,0.07532838732004166
361,60,thumb_tip,4,-0.03552712872624397,0.04378390684723854,0.0011160692665725946
362,60,index_finger_tip,8,-0.023156022652983665,0.051296185702085495,0.03509866073727608
363,60,middle_finger_tip,12,-0.015238211490213871,0.055665090680122375,0.03371965512633324
364,60,ring_finger_tip,16,0.0008227546932175756,0.05012413114309311,0.031689029186964035
365,60,pinky_tip,20,0.011853417381644249,0.04483151435852051,0.025593074038624763
366,61,wrist,0,0.05062977597117424,-0.005789405200630426,0.07412466406822205
367,61,thumb_tip,4,-0.03522079437971115,0.04316674917936325,-0.0024783331900835037
368,61,index_finger_tip,8,-0.021483615040779114,0.050090622156858444,0.03124346025288105
369,61,middle_finger_tip,12,-0.012768736109137535,0.05143071338534355,0.030610207468271255
370,61,ring_finger_tip,16,0.0019291257485747337,0.04930569976568222,0.029960408806800842
371,61,pinky_tip,20,0.012073187157511711,0.04327123239636421,0.022477664053440094
372,62,wrist,0,0.0503445602953434,-0.006759917363524437,0.07768765091896057
373,62,thumb_tip,4,-0.035641755908727646,0.044542331248521805,-0.0026865156833082438
374,62,index_finger_tip,8,-0.02336311526596546,0.04983051121234894,0.031369052827358246
375,62,middle_finger_tip,12,-0.015396825037896633,0.05514458939433098,0.03090773895382881
376,62,ring_finger_tip,16,0.003910196013748646,0.05063701793551445,0.03230486065149307
377,62,pinky_tip,20,0.014592215418815613,0.044642411172389984,0.02619989588856697
378,63,wrist,0,0.048725832253694534,-0.007259974256157875,0.08090946823358536
379,63,thumb_tip,4,-0.03906531631946564,0.048366978764534,-0.004620612133294344
380,63,index_finger_tip,8,-0.02623448520898819,0.05185334011912346,0.02936781570315361
381,63,middle_finger_tip,12,-0.01782691851258278,0.05783224105834961,0.03280790150165558
382,63,ring_finger_tip,16,0.004738976713269949,0.0526956208050251,0.03594150394201279
383,63,pinky_tip,20,0.013966676779091358,0.04640974849462509,0.02955678664147854
384,64,wrist,0,0.04706178233027458,-0.007691130042076111,0.08201023191213608
385,64,thumb_tip,4,-0.041564419865608215,0.046924393624067307,-0.00561923161149025
386,64,index_finger_tip,8,-0.025553351268172264,0.052553940564394,0.0331105962395668
387,64,middle_finger_tip,12,-0.016916900873184204,0.05647335201501846,0.037097107619047165
388,64,ring_finger_tip,16,0.0024977775756269693,0.05177702382206917,0.037334948778152466
389,64,pinky_tip,20,0.012771554291248322,0.044906970113515854,0.03206227719783783
390,65,wrist,0,0.04535641148686409,-0.007825687527656555,0.08230257034301758
391,65,thumb_tip,4,-0.039529357105493546,0.046026311814785004,-0.006347333081066608
392,65,index_finger_tip,8,-0.02158566378057003,0.05043062940239906,0.032872170209884644
393,65,middle_finger_tip,12,-0.013949740678071976,0.05392277240753174,0.03852389380335808
394,65,ring_finger_tip,16,0.0033251468557864428,0.05117074400186539,0.03567391261458397
395,65,pinky_tip,20,0.012683475390076637,0.044743020087480545,0.03036651201546192
396,66,wrist,0,0.048030875623226166,-0.006115121301263571,0.08247419446706772
397,66,thumb_tip,4,-0.03681035339832306,0.04430697113275528,-0.006218811497092247
398,66,index_finger_tip,8,-0.022766781970858574,0.05071292817592621,0.03302280232310295
399,66,middle_finger_tip,12,-0.016176633536815643,0.05486088618636131,0.035839151591062546
400,66,ring_finger_tip,16,0.004996340721845627,0.04945727437734604,0.03717465326189995
401,66,pinky_tip,20,0.012143664062023163,0.044847987592220306,0.029923543334007263
402,67,wrist,0,0.04775798320770264,-0.008428351953625679,0.07698220014572144
403,67,thumb_tip,4,-0.031121060252189636,0.04013281688094139,2.423624937364366e-05
404,67,index_finger_tip,8,-0.020005127415060997,0.04877523332834244,0.03220949321985245
405,67,middle_finger_tip,12,-0.01502943690866232,0.05257895216345787,0.035327229648828506
406,67,ring_finger_tip,16,0.002666890388354659,0.0497918464243412,0.032788604497909546
407,67,pinky_tip,20,0.012911327183246613,0.044970110058784485,0.02641298994421959
408,68,wrist,0,0.05074385181069374,-0.008173642680048943,0.07394561171531677
409,68,thumb_tip,4,-0.031675681471824646,0.04071452096104622,-0.0010444881627336144
410,68,index_finger_tip,8,-0.02061670832335949,0.04839077964425087,0.031431589275598526
411,68,middle_finger_tip,12,-0.013341093435883522,0.051033902913331985,0.03317183628678322
412,68,ring_finger_tip,16,0.00225621834397316,0.045859191566705704,0.02813800796866417
413,68,pinky_tip,20,0.01299014687538147,0.040406398475170135,0.022467294707894325
414,69,wrist,0,0.053820572793483734,-0.006888637784868479,0.07447166740894318
415,69,thumb_tip,4,-0.03316079080104828,0.0424608550965786,-0.0010152105242013931
416,69,index_finger_tip,8,-0.02122008241713047,0.04844256490468979,0.03400769084692001
417,69,middle_finger_tip,12,-0.013538220897316933,0.05045368894934654,0.03137455880641937
418,69,ring_finger_tip,16,0.0025168689899146557,0.045937780290842056,0.030482301488518715
419,69,pinky_tip,20,0.014048183336853981,0.03972647711634636,0.02408444508910179
420,70,wrist,0,0.05397547781467438,-0.0059801023453474045,0.07651030272245407
421,70,thumb_tip,4,-0.03395085409283638,0.043214112520217896,-0.0028100907802581787
422,70,index_finger_tip,8,-0.023059284314513206,0.0485786609351635,0.03427496179938316
423,70,middle_finger_tip,12,-0.01563967391848564,0.051336612552404404,0.031200556084513664
424,70,ring_finger_tip,16,0.0029270455706864595,0.04940880462527275,0.03164960816502571
425,70,pinky_tip,20,0.015079841949045658,0.0434904471039772,0.02499791793525219
426,71,wrist,0,0.052598800510168076,-0.00581906083971262,0.07765558362007141
427,71,thumb_tip,4,-0.035853635519742966,0.04562966898083687,-0.0035569043830037117
428,71,index_finger_tip,8,-0.023419730365276337,0.048102252185344696,0.03545001149177551
429,71,middle_finger_tip,12,-0.017505649477243423,0.05424729362130165,0.0321609303355217
430,71,ring_finger_tip,16,0.00486516859382391,0.051601871848106384,0.03282482177019119
431,71,pinky_tip,20,0.01451350562274456,0.04625210165977478,0.025924362242221832
432,72,wrist,0,0.05014534667134285,-0.008729526773095131,0.08050345629453659
433,72,thumb_tip,4,-0.03804280608892441,0.04833340644836426,-0.0013636902440339327
434,72,index_finger_tip,8,-0.022951427847146988,0.0511004813015461,0.03376433253288269
435,72,middle_finger_tip,12,-0.015553437173366547,0.05480404943227768,0.03552982211112976
436,72,ring_finger_tip,16,0.00664836261421442,0.051488082855939865,0.035900551825761795
437,72,pinky_tip,20,0.015432342886924744,0.04399803280830383,0.0302735548466444
438,73,wrist,0,0.049484141170978546,-0.008201543241739273,0.0794227197766304
439,73,thumb_tip,4,-0.03853185847401619,0.045459602028131485,-0.006047745700925589
440,73,index_finger_tip,8,-0.024967268109321594,0.052368029952049255,0.03191298246383667
441,73,middle_finger_tip,12,-0.01710538938641548,0.05650472268462181,0.034152545034885406
442,73,ring_finger_tip,16,0.003033118322491646,0.05013134330511093,0.036536749452352524
443,73,pinky_tip,20,0.011666825041174889,0.04475104436278343,0.029079928994178772
444,74,wrist,0,0.050867803394794464,-0.008673778735101223,0.07953227311372757
445,74,thumb_tip,4,-0.03798597678542137,0.04555033519864082,-0.005006151273846626
446,74,index_finger_tip,8,-0.022719981148838997,0.05105717480182648,0.0324646532535553
447,74,middle_finger_tip,12,-0.013406667858362198,0.05419587716460228,0.03711264207959175
448,74,ring_finger_tip,16,0.00510471360757947,0.05044291913509369,0.035353727638721466
449,74,pinky_tip,20,0.011883597820997238,0.04362896829843521,0.027222925797104836
450,75,wrist,0,0.05217655375599861,-0.008630827069282532,0.07834673672914505
451,75,thumb_tip,4,-0.03581331670284271,0.043550267815589905,-0.005074973218142986
452,75,index_finger_tip,8,-0.021253813058137894,0.049603171646595,0.03106622025370598
453,75,middle_finger_tip,12,-0.014318469911813736,0.053937532007694244,0.034244682639837265
454,75,ring_finger_tip,16,0.0038864891976118088,0.048204634338617325,0.032862428575754166
455,75,pinky_tip,20,0.012419737875461578,0.04378095641732216,0.02643132023513317
456,76,wrist,0,0.053247153759002686,-0.009376335889101028,0.07722141593694687
457,76,thumb_tip,4,-0.03383483737707138,0.04252384230494499,-0.0046443697065114975
458,76,index_finger_tip,8,-0.021918954327702522,0.05010111629962921,0.029598159715533257
459,76,middle_finger_tip,12,-0.014519224874675274,0.05492840334773064,0.033269353210926056
460,76,ring_finger_tip,16,0.004864503629505634,0.04888724535703659,0.03261770308017731
461,76,pinky_tip,20,0.013292964547872543,0.04477551952004433,0.02443075366318226
462,77,wrist,0,0.053315553814172745,-0.006693884264677763,0.07624099403619766
463,77,thumb_tip,4,-0.033126045018434525,0.04046252369880676,-0.0044317347928881645
464,77,index_finger_tip,8,-0.01783115044236183,0.0478067509829998,0.03140576183795929
465,77,middle_finger_tip,12,-0.013051874935626984,0.05089240148663521,0.030971305444836617
466,77,ring_finger_tip,16,0.006092079449445009,0.048347752541303635,0.030480865389108658
467,77,pinky_tip,20,0.014746432192623615,0.04396439716219902,0.023645425215363503
468,78,wrist,0,0.054428745061159134,-0.007980523630976677,0.07735191285610199
469,78,thumb_tip,4,-0.0351048968732357,0.045062173157930374,-0.002156144008040428
470,78,index_finger_tip,8,-0.02503213658928871,0.04945671930909157,0.030885007232427597
471,78,middle_finger_tip,12,-0.018021412193775177,0.05393340066075325,0.03021187335252762
472,78,ring_finger_tip,16,0.0018994032870978117,0.05236698314547539,0.030432995408773422
473,78,pinky_tip,20,0.013962876051664352,0.04331390932202339,0.025392036885023117
474,79,wrist,0,0.05313658341765404,-0.008258732035756111,0.07631874829530716
475,79,thumb_tip,4,-0.03675369173288345,0.048131465911865234,-0.001062928233295679
476,79,index_finger_tip,8,-0.022540327161550522,0.050883304327726364,0.03417445346713066
477,79,middle_finger_tip,12,-0.016015905886888504,0.05587467551231384,0.03224440664052963
478,79,ring_finger_tip,16,0.006804182659834623,0.05182136222720146,0.03228934854269028
479,79,pinky_tip,20,0.016850261017680168,0.044318679720163345,0.027282003313302994
480,80,wrist,0,0.04913337901234627,-0.00822711642831564,0.08134306222200394
481,80,thumb_tip,4,-0.03849569708108902,0.04826052114367485,-0.005171513184905052
482,80,index_finger_tip,8,-0.02346503548324108,0.05104292184114456,0.03393752872943878
483,80,middle_finger_tip,12,-0.01702922210097313,0.055830348283052444,0.03468797728419304
484,80,ring_finger_tip,16,0.00628386065363884,0.0483994334936142,0.03689185902476311
485,80,pinky_tip,20,0.014066623523831367,0.041203998029232025,0.031683944165706635
486,81,wrist,0,0.04689425975084305,-0.009086682461202145,0.08277565985918045
487,81,thumb_tip,4,-0.03939499706029892,0.047846801578998566,-0.004774683620780706
488,81,index_finger_tip,8,-0.024634461849927902,0.05219049006700516,0.037326544523239136
489,81,middle_finger_tip,12,-0.01662721112370491,0.05521140620112419,0.039513394236564636
490,81,ring_finger_tip,16,0.0031478169839829206,0.04993129521608353,0.04073518142104149
491,81,pinky_tip,20,0.013204121962189674,0.04198906570672989,0.034349702298641205
492,82,wrist,0,0.0487629733979702,-0.007754705846309662,0.08113598823547363
493,82,thumb_tip,4,-0.03817912936210632,0.045139241963624954,-0.0065284124575555325
494,82,index_finger_tip,8,-0.021927455440163612,0.05082661658525467,0.03596417233347893
495,82,middle_finger_tip,12,-0.01587783545255661,0.05382503569126129,0.038482993841171265
496,82,ring_finger_tip,16,0.0027552812825888395,0.04750750958919525,0.036161016672849655
497,82,pinky_tip,20,0.011341109871864319,0.04215886443853378,0.02993829734623432
498,83,wrist,0,0.046375732868909836,-0.00550855090841651,0.08212617039680481
499,83,thumb_tip,4,-0.0339730829000473,0.04030773043632507,-0.006665846798568964
500,83,index_finger_tip,8,-0.020293135195970535,0.04930577054619789,0.03173712641000748
501,83,middle_finger_tip,12,-0.015744274482131004,0.05366821587085724,0.03477254882454872
502,83,ring_finger_tip,16,0.002061922335997224,0.04825434461236,0.03449678793549538
503,83,pinky_tip,20,0.009327851235866547,0.04132780805230141,0.027206629514694214
504,84,wrist,0,0.04834781959652901,-0.006565013434737921,0.07808680087327957
505,84,thumb_tip,4,-0.03522929549217224,0.04362786188721657,-0.0023213871754705906
506,84,index_finger_tip,8,-0.022570939734578133,0.05166755989193916,0.03093869425356388
507,84,middle_finger_tip,12,-0.015467900782823563,0.05478504300117493,0.03441321849822998
508,84,ring_finger_tip,16,0.000994318164885044,0.05093839764595032,0.03125821053981781
509,84,pinky_tip,20,0.00977072399109602,0.04244076460599899,0.024341480806469917
510,85,wrist,0,0.05315154045820236,-0.006922289729118347,0.0770692527294159
511,85,thumb_tip,4,-0.03648179769515991,0.04615320637822151,-0.00259798183105886
512,85,index_finger_tip,8,-0.02362603321671486,0.05197370424866676,0.029939569532871246
513,85,middle_finger_tip,12,-0.013639595359563828,0.053512219339609146,0.03308602422475815
514,85,ring_finger_tip,16,0.0025171409361064434,0.051865916699171066,0.031283631920814514
515,85,pinky_tip,20,0.012341484427452087,0.04037749767303467,0.02515697292983532
516,86,wrist,0,0.050217077136039734,-0.006911199074238539,0.07886413484811783
517,86,thumb_tip,4,-0.036120105534791946,0.04606839269399643,-0.005930045153945684
518,86,index_finger_tip,8,-0.022268619388341904,0.051779601722955704,0.032263658940792084
519,86,middle_finger_tip,12,-0.013151807710528374,0.0552564300596714,0.03357918933033943
520,86,ring_finger_tip,16,0.0032390584237873554,0.05205152928829193,0.0335586778819561
521,86,pinky_tip,20,0.012461136095225811,0.043847937136888504,0.027655145153403282
522,87,wrist,0,0.04779761657118797,-0.009755993261933327,0.0812968909740448
523,87,thumb_tip,4,-0.033286646008491516,0.046915408223867416,-0.0014380632201209664
524,87,index_finger_tip,8,-0.01998280920088291,0.049390215426683426,0.032655585557222366
525,87,middle_finger_tip,12,-0.012542291544377804,0.055129747837781906,0.034772440791130066
526,87,ring_finger_tip,16,0.005097420420497656,0.05132260546088219,0.03433800861239433
527,87,pinky_tip,20,0.016159983351826668,0.040198151022195816,0.029496755450963974
528,88,wrist,0,0.04768286645412445,-0.010800139978528023,0.08392580598592758
529,88,thumb_tip,4,-0.039081670343875885,0.04797133430838585,-0.005050175823271275
530,88,index_finger_tip,8,-0.022982127964496613,0.053758688271045685,0.035786304622888565
531,88,middle_finger_tip,12,-0.012432467192411423,0.055816650390625,0.039499469101428986
532,88,ring_finger_tip,16,0.006988964043557644,0.050783075392246246,0.041327934712171555
533,88,pinky_tip,20,0.014508815482258797,0.044947508722543716,0.03505990654230118
534,89,wrist,0,0.047651682049036026,-0.008481355383992195,0.08049029856920242
535,89,thumb_tip,4,-0.04177975654602051,0.048755377531051636,-0.00552351213991642
536,89,index_finger_tip,8,-0.02556397020816803,0.05449982360005379,0.03521488234400749
537,89,middle_finger_tip,12,-0.017949223518371582,0.0568036250770092,0.03578691557049751
538,89,ring_finger_tip,16,0.0017272355034947395,0.051371458917856216,0.03697235882282257
539,89,pinky_tip,20,0.015299314633011818,0.04378088563680649,0.03342252969741821
540,90,wrist,0,0.04824524372816086,-0.007316481787711382,0.08005941659212112
541,90,thumb_tip,4,-0.04032594710588455,0.046705130487680435,-0.007074858993291855
542,90,index_finger_tip,8,-0.023204423487186432,0.05254007875919342,0.03391618654131889
543,90,middle_finger_tip,12,-0.01591700315475464,0.054574862122535706,0.03577777370810509
544,90,ring_finger_tip,16,0.0035114395432174206,0.05090099573135376,0.03457723930478096
545,90,pinky_tip,20,0.013974431902170181,0.04297974333167076,0.02906137704849243
546,91,wrist,0,0.04748661443591118,-0.008115843869745731,0.08076660335063934
547,91,thumb_tip,4,-0.03718872740864754,0.04330647364258766,-0.0038993950001895428
548,91,index_finger_tip,8,-0.022837098687887192,0.05201089009642601,0.033216048032045364
549,91,middle_finger_tip,12,-0.014414144679903984,0.05442226305603981,0.03777046501636505
550,91,ring_finger_tip,16,0.0038491953164339066,0.050002165138721466,0.03691167011857033
551,91,pinky_tip,20,0.01269412413239479,0.0420943945646286,0.029929446056485176
552,92,wrist,0,0.04810362309217453,-0.007459373213350773,0.07943547517061234
553,92,thumb_tip,4,-0.032486818730831146,0.04145926237106323,-0.005318034905940294
554,92,index_finger_tip,8,-0.018742794170975685,0.049241065979003906,0.030730493366718292
555,92,middle_finger_tip,12,-0.01103466097265482,0.051580760627985,0.03484686091542244
556,92,ring_finger_tip,16,0.006074253469705582,0.047700103372335434,0.03581155836582184
557,92,pinky_tip,20,0.010974830947816372,0.042759258300065994,0.027278456836938858
558,93,wrist,0,0.048681966960430145,-0.006747539155185223,0.07862242311239243
559,93,thumb_tip,4,-0.034413695335388184,0.04342682287096977,-0.004585346672683954
560,93,index_finger_tip,8,-0.02311459556221962,0.05047667771577835,0.030431194230914116
561,93,middle_finger_tip,12,-0.01539845671504736,0.05435243993997574,0.034540850669145584
562,93,ring_finger_tip,16,0.0016358316643163562,0.049683041870594025,0.03484650328755379
563,93,pinky_tip,20,0.01096257846802473,0.042385999113321304,0.02517228201031685
564,94,wrist,0,0.051293130964040756,-0.00858244113624096,0.07855288684368134
565,94,thumb_tip,4,-0.03797712177038193,0.04530888795852661,-0.002760058967396617
566,94,index_finger_tip,8,-0.023289905861020088,0.05111319571733475,0.03119547851383686
567,94,middle_finger_tip,12,-0.015440204180777073,0.054921187460422516,0.03373889997601509
568,94,ring_finger_tip,16,0.0028564915992319584,0.05243223160505295,0.03253211826086044
569,94,pinky_tip,20,0.01318795420229435,0.043796099722385406,0.026754075661301613
570,95,wrist,0,0.05063082277774811,-0.009613228030502796,0.07961934059858322
571,95,thumb_tip,4,-0.03772442787885666,0.048072006553411484,-0.0012450529029592872
572,95,index_finger_tip,8,-0.021213196218013763,0.05060046166181564,0.03362128511071205
573,95,middle_finger_tip,12,-0.015043729916214943,0.0559496209025383,0.033017028123140335
574,95,ring_finger_tip,16,0.005167506169527769,0.053458862006664276,0.03383554518222809
575,95,pinky_tip,20,0.01508423313498497,0.04462510347366333,0.029757633805274963
576,96,wrist,0,0.048212043941020966,-0.009436365216970444,0.08089149743318558
577,96,thumb_tip,4,-0.03999875485897064,0.04751652479171753,-0.003053438849747181
578,96,index_finger_tip,8,-0.023216189816594124,0.05310355871915817,0.03352822735905647
579,96,middle_finger_tip,12,-0.016963262110948563,0.05660746991634369,0.03490814194083214
580,96,ring_finger_tip,16,0.00459950091317296,0.05254153534770012,0.0350026898086071
581,96,pinky_tip,20,0.016016272827982903,0.042363401502370834,0.031875673681497574
582,97,wrist,0,0.04689975827932358,-0.009714245796203613,0.08172383904457092
583,97,thumb_tip,4,-0.04091054946184158,0.04686150699853897,-0.005305408965796232
584,97,index_finger_tip,8,-0.025614213198423386,0.05309801921248436,0.03482995554804802
585,97,middle_finger_tip,12,-0.01556477788835764,0.056222204118967056,0.03705935925245285
586,97,ring_finger_tip,16,0.0032788000535219908,0.052167393267154694,0.03754451498389244
587,97,pinky_tip,20,0.01392306573688984,0.0447809100151062,0.032000694423913956
588,98,wrist,0,0.0471113882958889,-0.006851586047559977,0.08029083162546158
589,98,thumb_tip,4,-0.0392930693924427,0.04474734514951706,-0.006966198328882456
590,98,index_finger_tip,8,-0.02279994636774063,0.05113155022263527,0.03160127252340317
591,98,middle_finger_tip,12,-0.014025304466485977,0.052281588315963745,0.0355091355741024
592,98,ring_finger_tip,16,0.003180223982781172,0.050806041806936264,0.03334395959973335
593,98,pinky_tip,20,0.012684201821684837,0.042210374027490616,0.028062952682375908
594,99,wrist,0,0.04906872659921646,-0.00653744675219059,0.08128809928894043
595,99,thumb_tip,4,-0.03610306233167648,0.044234562665224075,-0.008571937680244446
596,99,index_finger_tip,8,-0.02220384031534195,0.05078266188502312,0.03382173553109169
597,99,middle_finger_tip,12,-0.014983857981860638,0.05351405218243599,0.03572811186313629
598,99,ring_finger_tip,16,0.002430048305541277,0.049668289721012115,0.03486710041761398
599,99,pinky_tip,20,0.010749412700533867,0.042366739362478256,0.027961503714323044
600,100,wrist,0,0.04675893113017082,-0.0071196421049535275,0.07982751727104187
601,100,thumb_tip,4,-0.033995285630226135,0.041837386786937714,-0.007124265190213919
602,100,index_finger_tip,8,-0.01976347714662552,0.05105772614479065,0.02896224334836006
603,100,middle_finger_tip,12,-0.013857088051736355,0.055229172110557556,0.03535446524620056
604,100,ring_finger_tip,16,0.0036303112283349037,0.050316449254751205,0.035760655999183655
605,100,pinky_tip,20,0.013093397952616215,0.042418308556079865,0.02969583123922348
606,101,wrist,0,0.046206261962652206,-0.007266284432262182,0.08125351369380951
607,101,thumb_tip,4,-0.03583065792918205,0.04285457730293274,-0.0049743871204555035
608,101,index_finger_tip,8,-0.021418875083327293,0.05093543604016304,0.03172378987073898
609,101,middle_finger_tip,12,-0.013815474696457386,0.05649847537279129,0.03773583099246025
610,101,ring_finger_tip,16,0.00277712126262486,0.05197937786579132,0.03623984381556511
611,101,pinky_tip,20,0.011945541948080063,0.04176289215683937,0.030410706996917725
612,102,wrist,0,0.05095669627189636,-0.006287224590778351,0.07763390243053436
613,102,thumb_tip,4,-0.03807365521788597,0.04945256933569908,-0.0027375223580747843
614,102,index_finger_tip,8,-0.024928482249379158,0.05343689024448395,0.030442707240581512
615,102,middle_finger_tip,12,-0.0158129520714283,0.05843929201364517,0.03374306485056877
616,102,ring_finger_tip,16,0.0018942321185022593,0.05444329231977463,0.032279450446367264
617,102,pinky_tip,20,0.014941553585231304,0.044892817735672,0.028998268768191338
618,103,wrist,0,0.047876495867967606,-0.00906623899936676,0.07987480610609055
619,103,thumb_tip,4,-0.03565645217895508,0.04649525135755539,-0.003924867138266563
620,103,index_finger_tip,8,-0.019707679748535156,0.05011671781539917,0.029780149459838867
621,103,middle_finger_tip,12,-0.012621765024960041,0.05643938109278679,0.03301394730806351
622,103,ring_finger_tip,16,0.004656058270484209,0.05443289130926132,0.032961633056402206
623,103,pinky_tip,20,0.014410410076379776,0.04269244149327278,0.030115466564893723
624,104,wrist,0,0.04836072400212288,-0.008827777579426765,0.08130451291799545
625,104,thumb_tip,4,-0.037686288356781006,0.046304840594530106,-0.005045417230576277
626,104,index_finger_tip,8,-0.022564750164747238,0.05225967988371849,0.03240217640995979
627,104,middle_finger_tip,12,-0.012842992320656776,0.05553724616765976,0.03643910586833954
628,104,ring_finger_tip,16,0.005628212355077267,0.05159931629896164,0.037133365869522095
629,104,pinky_tip,20,0.014347927644848824,0.04511306434869766,0.030873842537403107
630,105,wrist,0,0.045048195868730545,-0.00934402272105217,0.08203034847974777
631,105,thumb_tip,4,-0.03810809552669525,0.046893056482076645,-0.006254367996007204
632,105,index_finger_tip,8,-0.021875852718949318,0.051640886813402176,0.03213048353791237
633,105,middle_finger_tip,12,-0.01288692094385624,0.05572882667183876,0.03688492998480797
634,105,ring_finger_tip,16,0.003525087609887123,0.051108118146657944,0.03831036761403084
635,105,pinky_tip,20,0.012862003408372402,0.04472694918513298,0.033046871423721313
636,106,wrist,0,0.042757950723171234,-0.0076497625559568405,0.08259384334087372
637,106,thumb_tip,4,-0.038900647312402725,0.046446289867162704,-0.005387213081121445
638,106,index_finger_tip,8,-0.02254904806613922,0.05208111181855202,0.03389415889978409
639,106,middle_finger_tip,12,-0.014202278107404709,0.05477236211299896,0.036171186715364456
640,106,ring_finger_tip,16,0.00010543782263994217,0.05258046090602875,0.0358646996319294
641,106,pinky_tip,20,0.013871458359062672,0.04332226887345314,0.03172273188829422
642,107,wrist,0,0.043140918016433716,-0.00964689813554287,0.08165867626667023
643,107,thumb_tip,4,-0.039177920669317245,0.04601846635341644,-0.005576875992119312
644,107,index_finger_tip,8,-0.023337693884968758,0.05281061679124832,0.03170830383896828
645,107,middle_finger_tip,12,-0.013232282362878323,0.05462465062737465,0.03676658496260643
646,107,ring_finger_tip,16,0.0015666810795664787,0.05163722112774849,0.036214832216501236
647,107,pinky_tip,20,0.013945464044809341,0.041129689663648605,0.031229833140969276
648,108,wrist,0,0.04471386596560478,-0.00925908051431179,0.08349470049142838
649,108,thumb_tip,4,-0.03507588058710098,0.04298427700996399,-0.007610894273966551
650,108,index_finger_tip,8,-0.020961888134479523,0.05101223289966583,0.03419389948248863
651,108,middle_finger_tip,12,-0.01290055550634861,0.05298692360520363,0.03914395719766617
652,108,ring_finger_tip,16,0.003019645344465971,0.04817952588200569,0.03667930141091347
653,108,pinky_tip,20,0.013073407113552094,0.04056556150317192,0.03050163760781288
654,109,wrist,0,0.04721192643046379,-0.00682320911437273,0.08213219791650772
655,109,thumb_tip,4,-0.03476541489362717,0.04231397062540054,-0.004917675629258156
656,109,index_finger_tip,8,-0.01954318769276142,0.052239738404750824,0.033840302377939224
657,109,middle_finger_tip,12,-0.012264369055628777,0.054428327828645706,0.03649267181754112
658,109,ring_finger_tip,16,0.0023873290047049522,0.05015172064304352,0.03700096905231476
659,109,pinky_tip,20,0.011840937659144402,0.04333523288369179,0.028638461604714394
660,110,wrist,0,0.049042001366615295,-0.006871690042316914,0.08015583455562592
661,110,thumb_tip,4,-0.037349388003349304,0.04506558179855347,-0.0015312825562432408
662,110,index_finger_tip,8,-0.02091309055685997,0.05167771503329277,0.03319140523672104
663,110,middle_finger_tip,12,-0.01370881125330925,0.05452245473861694,0.03632398322224617
664,110,ring_finger_tip,16,0.002860270906239748,0.052464187145233154,0.03519415855407715
665,110,pinky_tip,20,0.014740923419594765,0.042760469019412994,0.029320301488041878
666,111,wrist,0,0.0514247864484787,-0.00554015813395381,0.07742816209793091
667,111,thumb_tip,4,-0.038208700716495514,0.04464152082800865,-0.004315819591283798
668,111,index_finger_tip,8,-0.022164860740303993,0.05132198706269264,0.03277527913451195
669,111,middle_finger_tip,12,-0.01332838460803032,0.05389896035194397,0.033939845860004425
670,111,ring_finger_tip,16,0.003916703164577484,0.04996103793382645,0.03328315541148186
671,111,pinky_tip,20,0.015530703589320183,0.04406730458140373,0.028190582990646362
672,112,wrist,0,0.04847054183483124,-0.008391125127673149,0.08003271371126175
673,112,thumb_tip,4,-0.034621462225914,0.044318340718746185,-0.0028292792849242687
674,112,index_finger_tip,8,-0.019342919811606407,0.04805595055222511,0.03632430359721184
