,frame,part,x,y,z,visibility,presence
3715,285,right knee,-0.22141633927822113,0.20782217383384705,-0.2065720409154892,0.9553979635238647,0.9995972514152527
3716,285,left ankle,0.10031319409608841,0.403408020734787,0.1093577891588211,0.7882424592971802,0.9998061060905457
3717,285,right ankle,-0.08631777763366699,0.3959254026412964,0.1455666571855545,0.8002589344978333,0.999687910079956
3718,286,head,-0.11322824656963348,-0.3942703306674957,-0.6188636422157288,0.9966166019439697,0.999715268611908
3719,286,left shoulder,0.12563063204288483,-0.30065062642097473,-0.3763367533683777,0.9999081492424011,0.9999421834945679
3720,286,right shoulder,-0.21084125339984894,-0.34119340777397156,-0.24889619648456573,0.9971283674240112,0.9939040541648865
3721,286,left elbow,0.16673293709754944,-0.08232627809047699,-0.37897953391075134,0.994514524936676,0.9972309470176697
3722,286,right elbow,-0.23263095319271088,-0.04411685839295387,-0.2841767370700836,0.5155473351478577,0.8624470233917236
3723,286,left wrist,0.15484009683132172,0.17833755910396576,-0.33178621530532837,0.978972315788269,0.996815025806427
3724,286,right wrist,-0.32010453939437866,0.12356768548488617,-0.32139188051223755,0.06276638805866241,0.44583943486213684
3725,286,left hip,0.10750177502632141,0.006421719212085009,0.004954350180923939,0.9992309212684631,0.9999940395355225
3726,286,right hip,-0.1044238954782486,-0.008173645474016666,-0.00373071595095098,0.9985083341598511,0.99997878074646
3727,286,left knee,0.047544945031404495,0.3298995792865753,-0.22760191559791565,0.9736188650131226,0.9998112320899963
3728,286,right knee,-0.21815556287765503,0.21609486639499664,-0.20516084134578705,0.9590391516685486,0.999403715133667
3729,286,left ankle,0.1008647158741951,0.4222005307674408,0.14147283136844635,0.8049795031547546,0.9996374845504761
3730,286,right ankle,-0.08237478882074356,0.4107002317905426,0.13928456604480743,0.8162046670913696,0.9995146989822388
3731,287,head,-0.11300734430551529,-0.42118170857429504,-0.5869024395942688,0.9969406127929688,0.9990965127944946
3732,287,left shoulder,0.12581105530261993,-0.3119294047355652,-0.3554708659648895,0.9999104738235474,0.9999085664749146
3733,287,right shoulder,-0.21039415895938873,-0.35724177956581116,-0.22880993783473969,0.9970560669898987,0.9877685904502869
3734,287,left elbow,0.16911883652210236,-0.09079991281032562,-0.35840895771980286,0.994826078414917,0.996971607208252
3735,287,right elbow,-0.231098473072052,-0.05964856967329979,-0.26025786995887756,0.5175666213035583,0.8184956312179565
3736,287,left wrist,0.16538697481155396,0.16703999042510986,-0.3080749213695526,0.9799314737319946,0.9975415468215942
3737,287,right wrist,-0.3137626349925995,0.12095091491937637,-0.29411575198173523,0.06046302616596222,0.40969762206077576
3738,287,left hip,0.10750988870859146,0.00588312977924943,0.0050117261707782745,0.9992992281913757,0.9999862909317017
3739,287,right hip,-0.10442036390304565,-0.007644554600119591,-0.0038125019054859877,0.9986340999603271,0.9999414682388306
3740,287,left knee,0.05450128763914108,0.30152133107185364,-0.24774621427059174,0.9759406447410583,0.9997543692588806
3741,287,right knee,-0.21612627804279327,0.21935240924358368,-0.20701119303703308,0.9625742435455322,0.9988400340080261
3742,287,left ankle,0.10195665061473846,0.4326704442501068,0.11444196105003357,0.8224652409553528,0.999316930770874
3743,287,right ankle,-0.07862479984760284,0.42700642347335815,0.13119451701641083,0.8319560885429382,0.9986165761947632
3744,288,head,-0.11242631077766418,-0.4434150457382202,-0.5607522130012512,0.9972288012504578,0.999377965927124
3745,288,left shoulder,0.12655511498451233,-0.3288751244544983,-0.33369895815849304,0.9999147653579712,0.9999592304229736
3746,288,right shoulder,-0.2097373753786087,-0.3753952085971832,-0.2042146921157837,0.9970047473907471,0.9912416934967041
3747,288,left elbow,0.17474296689033508,-0.10701058059930801,-0.3348589837551117,0.995110034942627,0.9990793466567993
3748,288,right elbow,-0.2322022020816803,-0.07990884780883789,-0.2306368499994278,0.5123904347419739,0.9114214181900024
3749,288,left wrist,0.1775105744600296,0.152109757065773,-0.2839384078979492,0.9810881614685059,0.9993746876716614
3750,288,right wrist,-0.32207244634628296,0.09778129309415817,-0.26210492849349976,0.05867075175046921,0.664685845375061
3751,288,left hip,0.10766162723302841,0.00573363434523344,0.005441810470074415,0.9993664026260376,0.999997615814209
3752,288,right hip,-0.10451420396566391,-0.0073989680968225,-0.004227766767144203,0.9987618923187256,0.999988317489624
3753,288,left knee,0.0791964903473854,0.30968064069747925,-0.23907889425754547,0.9780709743499756,0.9999250173568726
3754,288,right knee,-0.21140576899051666,0.2272379845380783,-0.20240682363510132,0.9658570289611816,0.9996426105499268
3755,288,left ankle,0.10705931484699249,0.4521568715572357,0.10373969376087189,0.8389676213264465,0.9998200535774231
3756,288,right ankle,-0.07709528505802155,0.4395138621330261,0.1268124282360077,0.8469550609588623,0.9996342658996582
3757,289,head,-0.11279870569705963,-0.4707004129886627,-0.5152517557144165,0.9974563121795654,0.9980477094650269
3758,289,left shoulder,0.12984976172447205,-0.34798336029052734,-0.30021560192108154,0.9999158978462219,0.9999299049377441
3759,289,right shoulder,-0.20888563990592957,-0.3958653509616852,-0.1707250326871872,0.9968799948692322,0.9879190325737
3760,289,left elbow,0.18167835474014282,-0.12263769656419754,-0.3063032627105713,0.9952436089515686,0.9982762336730957
3761,289,right elbow,-0.23248985409736633,-0.09240531176328659,-0.19568897783756256,0.5080020427703857,0.8775349855422974
3762,289,left wrist,0.18708476424217224,0.13785333931446075,-0.262797474861145,0.9819642901420593,0.9988252520561218
3763,289,right wrist,-0.3227470815181732,0.0917680487036705,-0.22457639873027802,0.0580681748688221,0.6322311758995056
3764,289,left hip,0.10825765132904053,0.0056706685572862625,0.005585827399045229,0.9994239211082458,0.9999929666519165
3765,289,right hip,-0.10496684163808823,-0.0072768814861774445,-0.004354843869805336,0.9988688826560974,0.9999679327011108
3766,289,left knee,0.07767124474048615,0.3015381395816803,-0.24506230652332306,0.9800028204917908,0.9998936653137207
3767,289,right knee,-0.20313754677772522,0.23730376362800598,-0.1895882785320282,0.9687754511833191,0.9994489550590515
3768,289,left ankle,0.1091560423374176,0.4569511413574219,0.09709937870502472,0.8538290858268738,0.9996883869171143
3769,289,right ankle,-0.07417097687721252,0.45422035455703735,0.1292591094970703,0.8603371381759644,0.9991816878318787
3770,290,head,-0.11695137619972229,-0.500889003276825,-0.47400346398353577,0.9976384043693542,0.9972151517868042
3771,290,left shoulder,0.1299012303352356,-0.37034475803375244,-0.2709302604198456,0.9999184608459473,0.9999581575393677
3772,290,right shoulder,-0.20815351605415344,-0.41605886816978455,-0.13237081468105316,0.9965752959251404,0.9839896559715271
3773,290,left elbow,0.18402916193008423,-0.1433030515909195,-0.26625534892082214,0.9952809810638428,0.9990038275718689
3774,290,right elbow,-0.23246873915195465,-0.10866512358188629,-0.1479998081922531,0.48288941383361816,0.8407614231109619
3775,290,left wrist,0.19287003576755524,0.11884201318025589,-0.21308967471122742,0.9828245639801025,0.9993133544921875
3776,290,right wrist,-0.3216906487941742,0.06974813342094421,-0.1734340786933899,0.05455332249403,0.5663792490959167
3777,290,left hip,0.1085638701915741,0.005665229633450508,0.005552310962229967,0.9994764924049377,0.9999946355819702
3778,290,right hip,-0.10514374822378159,-0.007247718516737223,-0.004279504995793104,0.9989644885063171,0.9999691247940063
3779,290,left knee,0.0777280181646347,0.30718666315078735,-0.24051786959171295,0.9817065596580505,0.9999258518218994
3780,290,right knee,-0.187404602766037,0.2394048273563385,-0.18023289740085602,0.9712792038917542,0.9995194673538208
3781,290,left ankle,0.1101372167468071,0.46467411518096924,0.09801168739795685,0.8671048879623413,0.9997891783714294
3782,290,right ankle,-0.07051526755094528,0.45762762427330017,0.1423444300889969,0.87208491563797,0.999356210231781
3783,291,head,-0.11654233187437057,-0.5223193764686584,-0.4547100067138672,0.9978100657463074,0.9973262548446655
3784,291,left shoulder,0.1299542337656021,-0.38622719049453735,-0.2559671401977539,0.9999218583106995,0.9999656677246094
3785,291,right shoulder,-0.2027314454317093,-0.4307394027709961,-0.10764363408088684,0.9960883855819702,0.9744635224342346
3786,291,left elbow,0.18806295096874237,-0.1530025154352188,-0.25435009598731995,0.9953951835632324,0.9991543292999268
3787,291,right elbow,-0.23280103504657745,-0.12290270626544952,-0.12563841044902802,0.45614558458328247,0.7750195264816284
3788,291,left wrist,0.20066018402576447,0.10809556394815445,-0.2048134207725525,0.9840369820594788,0.9995220899581909
3789,291,right wrist,-0.3319525420665741,0.04943406954407692,-0.15986475348472595,0.05118272826075554,0.42906704545021057
3790,291,left hip,0.10856457054615021,0.005307947285473347,0.004987643100321293,0.9995216727256775,0.999990701675415
3791,291,right hip,-0.1050950437784195,-0.006735794711858034,-0.003589637577533722,0.9990397095680237,0.9999332427978516
3792,291,left knee,0.08721020072698593,0.3074873387813568,-0.22611086070537567,0.9831965565681458,0.9998955726623535
3793,291,right knee,-0.16880926489830017,0.25068193674087524,-0.15673327445983887,0.9732659459114075,0.9990623593330383
3794,291,left ankle,0.11869983375072479,0.48336508870124817,0.09888245910406113,0.8792005181312561,0.9996311664581299
3795,291,right ankle,-0.06757304072380066,0.4804369807243347,0.15799281001091003,0.8822835683822632,0.9986900687217712
3796,292,head,-0.11802511662244797,-0.5431146025657654,-0.4455791115760803,0.9980050921440125,0.9994986057281494
3797,292,left shoulder,0.12959140539169312,-0.4006959795951843,-0.25233060121536255,0.9999272227287292,0.9999895095825195
3798,292,right shoulder,-0.19357933104038239,-0.44805631041526794,-0.09550605714321136,0.9961708784103394,0.9947723746299744
3799,292,left elbow,0.18821965157985687,-0.1674482375383377,-0.24548713862895966,0.9955075979232788,0.9997696280479431
3800,292,right elbow,-0.21987181901931763,-0.138727068901062,-0.10564155876636505,0.4346669614315033,0.9495754837989807
3801,292,left wrist,0.20196567475795746,0.09704143553972244,-0.19573765993118286,0.9851424098014832,0.9998569488525391
3802,292,right wrist,-0.3175312578678131,0.028316708281636238,-0.1432545930147171,0.05028869956731796,0.8751618266105652
3803,292,left hip,0.10789507627487183,0.005183687433600426,0.004292994271963835,0.9995676875114441,0.9999984502792358
3804,292,right hip,-0.10433916747570038,-0.006526196841150522,-0.0027494370006024837,0.9991289973258972,0.9999901056289673
3805,292,left knee,0.09092371165752411,0.32495933771133423,-0.18431580066680908,0.9846252202987671,0.999964714050293
3806,292,right knee,-0.1550707370042801,0.2611006796360016,-0.10579098761081696,0.9752469062805176,0.9997519850730896
3807,292,left ankle,0.12194100022315979,0.5023965835571289,0.12966550886631012,0.890430748462677,0.9998645782470703
3808,292,right ankle,-0.06057975813746452,0.4925902187824249,0.19394338130950928,0.8922850489616394,0.9995608925819397
3809,293,head,-0.11666557937860489,-0.5685190558433533,-0.40780916810035706,0.9980711936950684,0.99273681640625
3810,293,left shoulder,0.12954913079738617,-0.41416066884994507,-0.2292722910642624,0.9999272227287292,0.9999361038208008
3811,293,right shoulder,-0.18140734732151031,-0.46167707443237305,-0.07888343930244446,0.9958522915840149,0.9763569235801697
3812,293,left elbow,0.18923422694206238,-0.1856466382741928,-0.21971260011196136,0.9955089688301086,0.9982299208641052
3813,293,right elbow,-0.2066493183374405,-0.15561427175998688,-0.09433834254741669,0.4181104600429535,0.754180908203125
3814,293,left wrist,0.20430313050746918,0.07128128409385681,-0.17347291111946106,0.9858759641647339,0.9987679123878479
3815,293,right wrist,-0.3003893196582794,0.0071863941848278046,-0.14520013332366943,0.04973909258842468,0.5110974907875061
3816,293,left hip,0.10653050243854523,0.005019828211516142,0.003950595390051603,0.9996024966239929,0.9999765157699585
3817,293,right hip,-0.1028154045343399,-0.006405454594641924,-0.0023177603725343943,0.9991866946220398,0.9998587369918823
3818,293,left knee,0.0967378318309784,0.3219107985496521,-0.19280575215816498,0.9860160946846008,0.9997871518135071
3819,293,right knee,-0.13370943069458008,0.25218465924263,-0.12352948635816574,0.9772724509239197,0.9987457990646362
3820,293,left ankle,0.12121569365262985,0.49756547808647156,0.12369649112224579,0.9008883833885193,0.999345600605011
3821,293,right ankle,-0.04875700920820236,0.4866121709346771,0.17907904088497162,0.902062714099884,0.9979259967803955
3822,294,head,-0.10829389840364456,-0.5862589478492737,-0.38225582242012024,0.9971805810928345,0.9528796076774597
3823,294,left shoulder,0.13131758570671082,-0.4382992386817932,-0.21094684302806854,0.9999277591705322,0.9999477863311768
3824,294,right shoulder,-0.17586971819400787,-0.47366631031036377,-0.09282881766557693,0.9957089424133301,0.9830504059791565
3825,294,left elbow,0.19598504900932312,-0.20525667071342468,-0.19335196912288666,0.994813859462738,0.9990814924240112
3826,294,right elbow,-0.20577207207679749,-0.16877281665802002,-0.11467165499925613,0.40856561064720154,0.9004404544830322
3827,294,left wrist,0.21526192128658295,0.05450880154967308,-0.15539617836475372,0.9860063195228577,0.9995697140693665
3828,294,right wrist,-0.26951324939727783,0.011721792630851269,-0.16691388189792633,0.05032474920153618,0.7979212403297424
3829,294,left hip,0.10560422390699387,0.004641468171030283,0.005513504613190889,0.9996355772018433,0.9999867677688599
3830,294,right hip,-0.10194887220859528,-0.00610789330676198,-0.003621988696977496,0.999245285987854,0.9999252557754517
3831,294,left knee,0.10277336835861206,0.3274725377559662,-0.16631554067134857,0.9870534539222717,0.9999027252197266
3832,294,right knee,-0.1142585277557373,0.26906535029411316,-0.08206520974636078,0.9782454371452332,0.9993175268173218
3833,294,left ankle,0.12174320220947266,0.5295189619064331,0.1295982003211975,0.9097906947135925,0.999678373336792
3834,294,right ankle,-0.04897727817296982,0.5117929577827454,0.19932928681373596,0.9100773930549622,0.9987150430679321
3835,295,head,-0.09453164041042328,-0.5955892205238342,-0.3661363422870636,0.9930692911148071,0.8473420143127441
3836,295,left shoulder,0.13403122127056122,-0.4497188329696655,-0.20336483418941498,0.9999275803565979,0.999944806098938
3837,295,right shoulder,-0.16830749809741974,-0.4816732406616211,-0.09186798334121704,0.9955661296844482,0.9834074378013611
3838,295,left elbow,0.19925431907176971,-0.21911528706550598,-0.17721442878246307,0.9936202168464661,0.9994014501571655
3839,295,right elbow,-0.1923072636127472,-0.17904570698738098,-0.10588916391134262,0.39358773827552795,0.9452418088912964
3840,295,left wrist,0.2203207015991211,0.041841600090265274,-0.13679246604442596,0.9854565858840942,0.999683141708374
3841,295,right wrist,-0.2194431573152542,0.0053963675163686275,-0.1549718827009201,0.05102726072072983,0.9177720546722412
3842,295,left hip,0.10394828021526337,0.004378033336251974,0.005954339634627104,0.9996682405471802,0.9999932050704956
3843,295,right hip,-0.10044092684984207,-0.005879790987819433,-0.003974180668592453,0.9993078112602234,0.9999605417251587
3844,295,left knee,0.11261225491762161,0.3322727382183075,-0.1403442770242691,0.9878469109535217,0.9999208450317383
3845,295,right knee,-0.0983884185552597,0.27415093779563904,-0.0362398736178875,0.9781304001808167,0.9994459748268127
3846,295,left ankle,0.12326782196760178,0.5429725646972656,0.14300648868083954,0.917492151260376,0.9996440410614014
3847,295,right ankle,-0.044076431542634964,0.5177180171012878,0.229288250207901,0.9165431261062622,0.9985766410827637
3848,296,head,-0.06968201696872711,-0.595136821269989,-0.3615647852420807,0.9862865209579468,0.6924200057983398
3849,296,left shoulder,0.13849787414073944,-0.4523276686668396,-0.19037361443042755,0.9999191761016846,0.9998273253440857
3850,296,right shoulder,-0.16366107761859894,-0.48824989795684814,-0.09739035367965698,0.9951298236846924,0.96234530210495
3851,296,left elbow,0.20183585584163666,-0.22497670352458954,-0.1633961945772171,0.9925522208213806,0.9981069564819336
3852,296,right elbow,-0.1943434476852417,-0.19086836278438568,-0.11337600648403168,0.39411619305610657,0.8528116941452026
3853,296,left wrist,0.2194254994392395,0.02230481430888176,-0.13014119863510132,0.9851036071777344,0.9992274045944214
3854,296,right wrist,-0.21973088383674622,-0.0012335489736869931,-0.1629408746957779,0.05464169755578041,0.7816157341003418
3855,296,left hip,0.10330115258693695,0.00410047173500061,0.007964643649756908,0.9996925592422485,0.9999737739562988
3856,296,right hip,-0.09979777783155441,-0.005694539751857519,-0.005887053441256285,0.99934983253479,0.9998615980148315
3857,296,left knee,0.1300385743379593,0.3392897844314575,-0.11398147791624069,0.9887038469314575,0.9998438358306885
3858,296,right knee,-0.09171142429113388,0.2718763053417206,-0.05435258895158768,0.9791463613510132,0.9991377592086792
3859,296,left ankle,0.12526631355285645,0.5372838973999023,0.17151236534118652,0.9251071214675903,0.9995385408401489
3860,296,right ankle,-0.0433499813079834,0.5186492800712585,0.22037357091903687,0.9237880110740662,0.9984216690063477
3861,297,head,-0.048117682337760925,-0.6110128164291382,-0.3578948676586151,0.9691495895385742,0.4575470983982086
3862,297,left shoulder,0.14184759557247162,-0.4550670087337494,-0.1908872425556183,0.9999092817306519,0.9998138546943665
3863,297,right shoulder,-0.15718315541744232,-0.49130794405937195,-0.09859950095415115,0.9946578741073608,0.9629021286964417
3864,297,left elbow,0.20497556030750275,-0.22442498803138733,-0.1664755493402481,0.9900048971176147,0.9983683228492737
3865,297,right elbow,-0.18202455341815948,-0.18505656719207764,-0.1117984801530838,0.38152843713760376,0.8894387483596802
3866,297,left wrist,0.2198142558336258,0.016767781227827072,-0.1353849321603775,0.9826911091804504,0.9992245435714722
3867,297,right wrist,-0.18926145136356354,0.007246573455631733,-0.16070693731307983,0.05569090321660042,0.8641290664672852
3868,297,left hip,0.10174674540758133,0.003738410072401166,0.008113314397633076,0.9997173547744751,0.9999858140945435
3869,297,right hip,-0.0983063280582428,-0.005426866002380848,-0.006044329144060612,0.9993969798088074,0.9999269247055054
3870,297,left knee,0.1369449645280838,0.3444504737854004,-0.07548319548368454,0.9891555905342102,0.9998859167098999
3871,297,right knee,-0.07324366271495819,0.2713586091995239,-0.01994716376066208,0.9785411953926086,0.9994304776191711
3872,297,left ankle,0.13252408802509308,0.5406852960586548,0.20382335782051086,0.9317672252655029,0.9996423721313477
3873,297,right ankle,-0.03558383136987686,0.5229994654655457,0.2397790253162384,0.929935097694397,0.9989066123962402
3874,298,head,-0.05318477004766464,-0.6237765550613403,-0.33888107538223267,0.953813374042511,0.6021842360496521
3875,298,left shoulder,0.1422118991613388,-0.4626818597316742,-0.19037890434265137,0.999907374382019,0.9999133348464966
3876,298,right shoulder,-0.14925988018512726,-0.5011468529701233,-0.07820316404104233,0.994544506072998,0.9800497889518738
3877,298,left elbow,0.2045266479253769,-0.22927875816822052,-0.16906797885894775,0.9880713224411011,0.9994179010391235
3878,298,right elbow,-0.16203196346759796,-0.1903059482574463,-0.08717963099479675,0.36251476407051086,0.9567311406135559
3879,298,left wrist,0.21767152845859528,0.012948226183652878,-0.13255123794078827,0.981099009513855,0.9997195601463318
3880,298,right wrist,-0.166899636387825,0.0057004718109965324,-0.13859957456588745,0.05740288272500038,0.9635357856750488
3881,298,left hip,0.09935100376605988,0.0034425619523972273,0.007198386359959841,0.9997432231903076,0.9999959468841553
3882,298,right hip,-0.09601639211177826,-0.005172233562916517,-0.005172913894057274,0.9994498491287231,0.9999774694442749
3883,298,left knee,0.13924716413021088,0.34520962834358215,-0.05837016552686691,0.9895578622817993,0.9999512434005737
3884,298,right knee,-0.06243192031979561,0.2712099552154541,0.007856589742004871,0.9777592420578003,0.9997674822807312
3885,298,left ankle,0.13574080169200897,0.5497485995292664,0.21000535786151886,0.9379047751426697,0.99982750415802
3886,298,right ankle,-0.03228449821472168,0.5318316221237183,0.2507722079753876,0.9355769157409668,0.9994356036186218
3887,299,head,-0.027917832136154175,-0.6206125020980835,-0.35045865178108215,0.932360827922821,0.44200029969215393
3888,299,left shoulder,0.14555992186069489,-0.4607010781764984,-0.1840807944536209,0.9998891949653625,0.9997422099113464
3889,299,right shoulder,-0.14703457057476044,-0.5059834718704224,-0.0833163931965828,0.9936811923980713,0.9494938254356384
3890,299,left elbow,0.20400092005729675,-0.2302803248167038,-0.1583903431892395,0.9842848181724548,0.9982714653015137
3891,299,right elbow,-0.16538524627685547,-0.20742680132389069,-0.09811953455209732,0.3436557948589325,0.8749148845672607
3892,299,left wrist,0.21740616858005524,0.01566265895962715,-0.12499536573886871,0.9761818647384644,0.9987974166870117
3893,299,right wrist,-0.15809588134288788,-0.03526933863759041,-0.14966394007205963,0.057582564651966095,0.8953904509544373
3894,299,left hip,0.0983150452375412,0.003158933250233531,0.007201835513114929,0.9997614026069641,0.9999831914901733
3895,299,right hip,-0.09499332308769226,-0.004997217562049627,-0.005181700456887484,0.9994828701019287,0.9999141693115234
3896,299,left knee,0.14078618586063385,0.3465920388698578,-0.008529303595423698,0.9892340302467346,0.9998370409011841
3897,299,right knee,-0.05539862811565399,0.2696179449558258,0.018141956999897957,0.975775957107544,0.9993952512741089
3898,299,left ankle,0.142635315656662,0.5495840311050415,0.2502717077732086,0.9431794881820679,0.9995031356811523
3899,299,right ankle,-0.03243645653128624,0.533777117729187,0.2587861716747284,0.9404699802398682,0.9987711310386658
3900,300,head,-0.012123865075409412,-0.6303483247756958,-0.3497595489025116,0.9251174330711365,0.7388792037963867
3901,300,left shoulder,0.15276046097278595,-0.4574654996395111,-0.17439690232276917,0.9998703598976135,0.9997984766960144
3902,300,right shoulder,-0.140546053647995,-0.515552818775177,-0.07155589014291763,0.9932249784469604,0.9717980027198792
3903,300,left elbow,0.2036137580871582,-0.2263643890619278,-0.15039761364459991,0.9784502983093262,0.9989292025566101
3904,300,right elbow,-0.16038934886455536,-0.21646207571029663,-0.08776507526636124,0.320866197347641,0.9292945265769958
3905,300,left wrist,0.2162846177816391,0.01677340269088745,-0.11949484050273895,0.9686391353607178,0.9990991353988647
3906,300,right wrist,-0.1734076887369156,-0.06356540322303772,-0.15193867683410645,0.05820181593298912,0.954812228679657
3907,300,left hip,0.09738907217979431,0.0030185203067958355,0.00695272209122777,0.9997795224189758,0.9999901056289673
3908,300,right hip,-0.09408490359783173,-0.004907206632196903,-0.004950269125401974,0.999518096446991,0.999953031539917
3909,300,left knee,0.14488112926483154,0.3440917730331421,0.018082337453961372,0.9875413179397583,0.9998531341552734
3910,300,right knee,-0.04431052505970001,0.2684447169303894,0.03672708570957184,0.9696407318115234,0.9995542168617249
3911,300,left ankle,0.15056750178337097,0.5549997687339783,0.2639892101287842,0.947019636631012,0.9994196891784668
3912,300,right ankle,-0.032166872173547745,0.5388284921646118,0.2705218195915222,0.9433964490890503,0.9987955093383789
3913,301,head,0.0038231913931667805,-0.6236882209777832,-0.35721153020858765,0.8812839388847351,0.10268169641494751
3914,301,left shoulder,0.1537567675113678,-0.4567677080631256,-0.17538757622241974,0.9997863173484802,0.9984244108200073
3915,301,right shoulder,-0.1400265246629715,-0.5125991702079773,-0.07859258353710175,0.9888127446174622,0.7398982644081116
3916,301,left elbow,0.20272131264209747,-0.227812722325325,-0.15057282149791718,0.9722290635108948,0.9900418519973755
3917,301,right elbow,-0.1653449833393097,-0.2179749608039856,-0.09499004483222961,0.3018702566623688,0.49364057183265686
3918,301,left wrist,0.21096815168857574,0.009790690615773201,-0.11988884210586548,0.9609699249267578,0.992336094379425
3919,301,right wrist,-0.1762217879295349,-0.047433335334062576,-0.1532447338104248,0.055190179497003555,0.40752726793289185
3920,301,left hip,0.09681525826454163,0.002825230360031128,0.007214680779725313,0.9997571706771851,0.9997838139533997
3921,301,right hip,-0.09337010234594345,-0.004861834924668074,-0.005356364417821169,0.9994403719902039,0.9988681077957153
3922,301,left knee,0.1420505791902542,0.34826794266700745,0.05013076588511467,0.9851635694503784,0.9987945556640625
3923,301,right knee,-0.041677527129650116,0.26758450269699097,0.03265029191970825,0.9647799134254456,0.9953312277793884
3924,301,left ankle,0.1535862386226654,0.5527410507202148,0.30135414004325867,0.9508469700813293,0.9967790246009827
3925,301,right ankle,-0.032794609665870667,0.5387941002845764,0.2782796323299408,0.946544349193573,0.9927309155464172
3926,302,head,0.00548587366938591,-0.6255599856376648,-0.34070149064064026,0.8242293000221252,0.09927350282669067
3927,302,left shoulder,0.15246553719043732,-0.4541473984718323,-0.18007124960422516,0.9997628331184387,0.9995724558830261
3928,302,right shoulder,-0.12783680856227875,-0.5119418501853943,-0.08277273178100586,0.9879313111305237,0.9313626289367676
3929,302,left elbow,0.19351547956466675,-0.22533439099788666,-0.15941543877124786,0.960018515586853,0.9977821707725525
3930,302,right elbow,-0.15995845198631287,-0.21645137667655945,-0.08361170440912247,0.2804330289363861,0.8840302228927612
3931,302,left wrist,0.19557920098304749,0.005636553280055523,-0.12834501266479492,0.9508792161941528,0.9987020492553711
3932,302,right wrist,-0.18061527609825134,-0.04507158324122429,-0.11586174368858337,0.05307203531265259,0.892643392086029
3933,302,left hip,0.09251562505960464,0.00292145530693233,0.004026780836284161,0.9997634887695312,0.9999533891677856
3934,302,right hip,-0.08924612402915955,-0.005160990636795759,-0.0026913522742688656,0.9994461536407471,0.999790608882904
3935,302,left knee,0.13455194234848022,0.34776511788368225,0.10881049185991287,0.9711576104164124,0.999640941619873
3936,302,right knee,-0.03429783880710602,0.27570852637290955,0.16134847700595856,0.9320621490478516,0.9988723397254944
3937,302,left ankle,0.1519012451171875,0.5679654479026794,0.3671714961528778,0.9508965611457825,0.9988141059875488
3938,302,right ankle,-0.03330078721046448,0.5564586520195007,0.4178716838359833,0.9453922510147095,0.9978951215744019
3939,303,head,0.007082375232130289,-0.620241641998291,-0.3428928256034851,0.7445368766784668,0.0033456897363066673
3940,303,left shoulder,0.15134242177009583,-0.4517110586166382,-0.18447014689445496,0.9993734359741211,0.989571213722229
3941,303,right shoulder,-0.13178032636642456,-0.5086236000061035,-0.1062915176153183,0.9680080413818359,0.2667730748653412
3942,303,left elbow,0.19352447986602783,-0.2227301001548767,-0.16386447846889496,0.9344561100006104,0.956305205821991
3943,303,right elbow,-0.16268840432167053,-0.21596497297286987,-0.0993330329656601,0.25668150186538696,0.20776820182800293
3944,303,left wrist,0.19082608819007874,0.009176993742585182,-0.13296763598918915,0.917677640914917,0.9686084985733032
3945,303,right wrist,-0.18412625789642334,-0.052917081862688065,-0.12494400888681412,0.048667050898075104,0.17980490624904633
3946,303,left hip,0.09110976755619049,0.002905815839767456,0.004087656270712614,0.9996307492256165,0.9992108345031738
3947,303,right hip,-0.08768780529499054,-0.005177989136427641,-0.0027976948767900467,0.9990391731262207,0.9959394931793213
3948,303,left knee,0.13049940764904022,0.35294482111930847,0.09517823904752731,0.9517387747764587,0.9974579215049744
3949,303,right knee,-0.02351124957203865,0.28522029519081116,0.1329568475484848,0.8878570199012756,0.9903286099433899
3950,303,left ankle,0.15402652323246002,0.5696696043014526,0.34962746500968933,0.9507284164428711,0.9952747821807861
3951,303,right ankle,-0.03736845403909683,0.5701006054878235,0.4010083079338074,0.940731942653656,0.9869343042373657
3952,304,head,0.019917892292141914,-0.6139328479766846,-0.35164469480514526,0.6774721741676331,0.019637320190668106
3953,304,left shoulder,0.15207445621490479,-0.45198526978492737,-0.1856222003698349,0.999148964881897,0.9952691197395325
3954,304,right shoulder,-0.12612265348434448,-0.5095560550689697,-0.11144464462995529,0.9600996971130371,0.5365252494812012
3955,304,left elbow,0.19318589568138123,-0.2221989929676056,-0.1677211970090866,0.9100503921508789,0.9832364916801453
3956,304,right elbow,-0.1617625504732132,-0.21214677393436432,-0.10764367878437042,0.23655563592910767,0.39821857213974
3957,304,left wrist,0.18837474286556244,0.006871784571558237,-0.13575750589370728,0.8886405229568481,0.9888807535171509
3958,304,right wrist,-0.18727374076843262,-0.04922262206673622,-0.1324310004711151,0.044828351587057114,0.32500913739204407
3959,304,left hip,0.09004217386245728,0.002884100191295147,0.0054550194181501865,0.9995981454849243,0.9997677206993103
3960,304,right hip,-0.08652607351541519,-0.005163130350410938,-0.004245226737111807,0.9989340305328369,0.9988276362419128
3961,304,left knee,0.1246807649731636,0.3564335107803345,0.08675462007522583,0.9390535354614258,0.998948872089386
3962,304,right knee,-0.02140338160097599,0.2884286642074585,0.11146903038024902,0.8561657667160034,0.9958296418190002
3963,304,left ankle,0.14749059081077576,0.5680544376373291,0.3308691680431366,0.9511456489562988,0.9977662563323975
