frame,part,x,y,z,visibility,presence
64,right shoulder,-0.18984192609786987,-0.37680867314338684,-0.2914475202560425,0.9929386973381042,0.9684343338012695
64,left hip,0.0704227015376091,-0.023348016664385796,0.06476699560880661,0.3824186325073242,0.0074562449008226395
64,right hip,-0.07315155863761902,0.016477908939123154,-0.06259987503290176,0.44871607422828674,0.015404303558170795
65,left shoulder,0.009526638314127922,-0.43626970052719116,-0.12210548669099808,0.9319906234741211,0.5834025144577026
65,right shoulder,-0.18960711359977722,-0.37426742911338806,-0.29162439703941345,0.9926818609237671,0.9440507292747498
65,left hip,0.07028702646493912,-0.022931788116693497,0.06440195441246033,0.3575347363948822,0.016729071736335754
65,right hip,-0.07304225116968155,0.01606462337076664,-0.062311410903930664,0.42675065994262695,0.03173340484499931
66,left shoulder,0.009836873039603233,-0.4397749900817871,-0.10766962915658951,0.9314756989479065,0.6951666474342346
66,right shoulder,-0.18948453664779663,-0.37999680638313293,-0.2833160161972046,0.9929161667823792,0.9684910774230957
66,left hip,0.07031159847974777,-0.0221234317868948,0.06425103545188904,0.3312472403049469,0.010726997628808022
66,right hip,-0.07306637614965439,0.015008904039859772,-0.062161557376384735,0.4021460711956024,0.020643992349505424
67,left shoulder,0.015955781564116478,-0.44420045614242554,-0.11603324860334396,0.9286003112792969,0.5678649544715881
67,right shoulder,-0.18981705605983734,-0.3826834261417389,-0.26258671283721924,0.9926221370697021,0.9404021501541138
67,left hip,0.0719410702586174,-0.022041216492652893,0.059422265738248825,0.3089672029018402,0.011852583847939968
67,right hip,-0.07459880411624908,0.01484530046582222,-0.05734066292643547,0.3800758123397827,0.02347949892282486
68,left shoulder,0.018082188442349434,-0.4490951597690582,-0.11986350268125534,0.9297026991844177,0.701572835445404
68,right shoulder,-0.1887856274843216,-0.3786674439907074,-0.2617160379886627,0.992685854434967,0.9569554328918457
68,left hip,0.07316450029611588,-0.022063497453927994,0.05509470775723457,0.29725679755210876,0.025202589109539986
68,right hip,-0.07578975707292557,0.014868376776576042,-0.053035978227853775,0.3688628673553467,0.042806267738342285
69,left shoulder,0.018207859247922897,-0.45141926407814026,-0.118797168135643,0.9307297468185425,0.7012326717376709
69,right shoulder,-0.18830271065235138,-0.37684696912765503,-0.2533590495586395,0.992368757724762,0.9389065504074097
69,left hip,0.07391463965177536,-0.022260982543230057,0.05264072120189667,0.28868815302848816,0.027844004333019257
69,right hip,-0.07658004015684128,0.014942340552806854,-0.050635840743780136,0.36180880665779114,0.04254436865448952
70,left shoulder,0.02059430629014969,-0.45038020610809326,-0.12025213986635208,0.9303447604179382,0.6048662662506104
70,right shoulder,-0.18386873602867126,-0.37602245807647705,-0.258526474237442,0.9922559857368469,0.941714882850647
70,left hip,0.07398857176303864,-0.02230435609817505,0.048601310700178146,0.2799983024597168,0.023186715319752693
70,right hip,-0.07668323069810867,0.014989085495471954,-0.04667132720351219,0.354471355676651,0.039175279438495636
71,left shoulder,0.01977044902741909,-0.43987491726875305,-0.146621972322464,0.9317871928215027,0.6998493075370789
71,right shoulder,-0.1758405566215515,-0.35319948196411133,-0.2734208405017853,0.9917280673980713,0.9199962019920349
71,left hip,0.07274729013442993,-0.02259759046137333,0.046678576618433,0.28264954686164856,0.05334954336285591
71,right hip,-0.07542610168457031,0.01524487417191267,-0.0448201484978199,0.3519980311393738,0.07553976029157639
72,left shoulder,0.005543795879930258,-0.4389384984970093,-0.14693093299865723,0.9352558255195618,0.7832079529762268
72,right shoulder,-0.17628705501556396,-0.34658992290496826,-0.2783026695251465,0.9918449521064758,0.9506496787071228
72,left hip,0.07168784737586975,-0.023378614336252213,0.04663531109690666,0.2922026216983795,0.055689286440610886
72,right hip,-0.07438042014837265,0.01594814658164978,-0.044790882617235184,0.3559997081756592,0.0795866996049881
73,left shoulder,-0.002297967206686735,-0.43730124831199646,-0.16707801818847656,0.9399241805076599,0.8890690207481384
73,right shoulder,-0.17637556791305542,-0.31849968433380127,-0.2966561019420624,0.9922367930412292,0.9654222726821899
73,left hip,0.07047563046216965,-0.025957847014069557,0.04548615962266922,0.32845038175582886,0.17044652998447418
73,right hip,-0.07318878918886185,0.01905529759824276,-0.04372192919254303,0.37877440452575684,0.18157991766929626
74,left shoulder,-0.014595676213502884,-0.436343252658844,-0.15289779007434845,0.9425241947174072,0.7420697212219238
74,right shoulder,-0.19505904614925385,-0.3228570520877838,-0.28446143865585327,0.9922797083854675,0.9313156604766846
74,left hip,0.07026341557502747,-0.02648145705461502,0.04368812218308449,0.35722559690475464,0.11004924774169922
74,right hip,-0.07299251109361649,0.019854329526424408,-0.042036477476358414,0.39953091740608215,0.13570636510849
75,left shoulder,-0.021504534408450127,-0.4347734749317169,-0.22844715416431427,0.9474330544471741,0.8843343257904053
75,right shoulder,-0.19482871890068054,-0.2718313932418823,-0.36786532402038574,0.9928086400032043,0.9603402018547058
75,left hip,0.06876616179943085,-0.03424471989274025,0.041291650384664536,0.3992345929145813,0.09043559432029724
75,right hip,-0.07144048810005188,0.029165955260396004,-0.0398770309984684,0.4286222755908966,0.08690378814935684
76,left shoulder,-0.020891008898615837,-0.39710521697998047,-0.29127657413482666,0.9505591988563538,0.7733914852142334
76,right shoulder,-0.19571314752101898,-0.24050915241241455,-0.397638201713562,0.9928857088088989,0.929351270198822
76,left hip,0.06657591462135315,-0.03734486550092697,0.03495658561587334,0.43731430172920227,0.14354945719242096
76,right hip,-0.06895072758197784,0.034055136144161224,-0.03399648144841194,0.4619370102882385,0.19901597499847412
77,left shoulder,-0.018650822341442108,-0.35956284403800964,-0.31270119547843933,0.952268123626709,0.6962442994117737
77,right shoulder,-0.20151160657405853,-0.2190748006105423,-0.4036581814289093,0.9926780462265015,0.9045738577842712
77,left hip,0.06629201769828796,-0.03861355781555176,0.031500715762376785,0.47317004203796387,0.17088031768798828
77,right hip,-0.0685180127620697,0.03640656918287277,-0.03075953759253025,0.4938977062702179,0.24257801473140717
78,left shoulder,-0.0025810152292251587,-0.3127860724925995,-0.3632514476776123,0.9548826217651367,0.916863739490509
78,right shoulder,-0.20064964890480042,-0.186101496219635,-0.4121716618537903,0.9930053949356079,0.9528269171714783
78,left hip,0.0664692372083664,-0.04236491769552231,0.03058803267776966,0.5134970545768738,0.6880170106887817
78,right hip,-0.06857161223888397,0.0415663942694664,-0.029743829742074013,0.5287334322929382,0.6691604852676392
79,left shoulder,-0.0007415591971948743,-0.3368074893951416,-0.37286266684532166,0.9588387608528137,0.9875442981719971
79,right shoulder,-0.21584239602088928,-0.18738937377929688,-0.39577752351760864,0.9936003684997559,0.9953755140304565
79,left hip,0.06792987138032913,-0.05002855509519577,0.028483156114816666,0.5495091080665588,0.9016011357307434
79,right hip,-0.06969952583312988,0.05002923682332039,-0.02748732455074787,0.5664302110671997,0.9467437863349915
80,left shoulder,-0.0011648128274828196,-0.346966415643692,-0.37771978974342346,0.962472140789032,0.990836501121521
80,right shoulder,-0.22226229310035706,-0.18958882987499237,-0.3865099847316742,0.994147539138794,0.9964879751205444
80,left hip,0.06853657960891724,-0.05439215153455734,0.02561139687895775,0.5863602757453918,0.9486436247825623
80,right hip,-0.07013503462076187,0.05453468859195709,-0.02448073774576187,0.6028972268104553,0.9692459106445312
81,left shoulder,-0.0050049591809511185,-0.3539216220378876,-0.36355796456336975,0.9657944440841675,0.9913592338562012
81,right shoulder,-0.22276438772678375,-0.1887388378381729,-0.38123470544815063,0.9946376085281372,0.9959743618965149
81,left hip,0.06848586350679398,-0.05842559412121773,0.025148214772343636,0.6194719076156616,0.9447611570358276
81,right hip,-0.07003556191921234,0.058555904775857925,-0.02396266907453537,0.6351426243782043,0.9628096222877502
82,left shoulder,-0.004382694140076637,-0.3505001664161682,-0.363121896982193,0.9688585996627808,0.9930282235145569
82,right shoulder,-0.2275068759918213,-0.19674557447433472,-0.38058406114578247,0.9951193332672119,0.9976720213890076
82,left hip,0.06989340484142303,-0.058000702410936356,0.02314368635416031,0.6507931351661682,0.9527677893638611
82,right hip,-0.0712788999080658,0.05791579931974411,-0.021912049502134323,0.6652689576148987,0.970238208770752
83,left shoulder,0.002883360255509615,-0.3510122001171112,-0.3608519732952118,0.9716753959655762,0.994263231754303
83,right shoulder,-0.225331649184227,-0.1964917629957199,-0.3798854649066925,0.9955405592918396,0.9961414933204651
83,left hip,0.07040070742368698,-0.057674895972013474,0.02292240783572197,0.6807637214660645,0.9502777457237244
83,right hip,-0.07170867919921875,0.05743807181715965,-0.021700605750083923,0.6925120949745178,0.9487596154212952
84,left shoulder,0.022370213642716408,-0.33633995056152344,-0.36496803164482117,0.9739708304405212,0.9855400919914246
84,right shoulder,-0.22401408851146698,-0.19773255288600922,-0.39218276739120483,0.995896577835083,0.9921495914459229
84,left hip,0.07168323546648026,-0.05746186524629593,0.02320810593664646,0.7033527493476868,0.8437073826789856
84,right hip,-0.07291935384273529,0.056878700852394104,-0.021977534517645836,0.7114652395248413,0.8508565425872803
85,left shoulder,0.020148152485489845,-0.3375270962715149,-0.3593805730342865,0.9763655662536621,0.9955213069915771
85,right shoulder,-0.22346098721027374,-0.1967764049768448,-0.3885784149169922,0.9962561130523682,0.9964184761047363
85,left hip,0.07180848717689514,-0.056875746697187424,0.023360662162303925,0.7270670533180237,0.9356614351272583
85,right hip,-0.07301574945449829,0.05617901682853699,-0.02213362045586109,0.733605146408081,0.9390369653701782
86,left shoulder,0.018866539001464844,-0.3399764895439148,-0.33378568291664124,0.9780911207199097,0.9760036468505859
86,right shoulder,-0.22279690206050873,-0.19958460330963135,-0.3883395791053772,0.9964900016784668,0.984569251537323
86,left hip,0.07181350141763687,-0.05644906684756279,0.023442799225449562,0.7477797269821167,0.8557187914848328
86,right hip,-0.0730271115899086,0.055647559463977814,-0.022289810702204704,0.7515143752098083,0.8492739796638489
87,left shoulder,-0.008176098577678204,-0.3653314709663391,-0.32031720876693726,0.9801154732704163,0.9971254467964172
87,right shoulder,-0.23271259665489197,-0.203107088804245,-0.366021990776062,0.9967885613441467,0.9972151517868042
87,left hip,0.07066182047128677,-0.057105764746665955,0.02353145182132721,0.76954585313797,0.9721839427947998
87,right hip,-0.07180041074752808,0.05643037334084511,-0.022377386689186096,0.7724981904029846,0.970828652381897
88,left shoulder,-0.009568562731146812,-0.3722734749317169,-0.3378789722919464,0.9817692041397095,0.9937978386878967
88,right shoulder,-0.2430449277162552,-0.21218116581439972,-0.3626871705055237,0.997009813785553,0.9961995482444763
88,left hip,0.0704101026058197,-0.05706886574625969,0.021248377859592438,0.7856078743934631,0.9753347039222717
88,right hip,-0.07153087854385376,0.05643346905708313,-0.020113075152039528,0.7896815538406372,0.9792566299438477
89,left shoulder,-0.018291067332029343,-0.3837748169898987,-0.33770236372947693,0.9834328293800354,0.9972564578056335
89,right shoulder,-0.25132936239242554,-0.2173757404088974,-0.36290356516838074,0.9972704648971558,0.998871386051178
89,left hip,0.06949693709611893,-0.05783975124359131,0.020842762663960457,0.8023138642311096,0.9731107950210571
89,right hip,-0.07058707624673843,0.057226113975048065,-0.019762951880693436,0.8069760203361511,0.9845298528671265
90,left shoulder,-0.04127540811896324,-0.38198986649513245,-0.32594719529151917,0.9850124716758728,0.9991381168365479
90,right shoulder,-0.25607022643089294,-0.2137172520160675,-0.3631575107574463,0.9975232481956482,0.9993197917938232
90,left hip,0.06832006573677063,-0.058309491723775864,0.021860599517822266,0.8196659088134766,0.9867569208145142
90,right hip,-0.06937571614980698,0.05778144299983978,-0.020709572359919548,0.8236839175224304,0.9890404343605042
91,left shoulder,-0.05321979150176048,-0.3841346204280853,-0.28352636098861694,0.9860497117042542,0.9904639720916748
91,right shoulder,-0.28746357560157776,-0.22907830774784088,-0.3347413241863251,0.9977066516876221,0.9979907274246216
91,left hip,0.06751766800880432,-0.058189161121845245,0.02215755358338356,0.8325403928756714,0.9721686244010925
91,right hip,-0.06858402490615845,0.05764743313193321,-0.021090539172291756,0.8388686776161194,0.9894507527351379
92,left shoulder,-0.07692484557628632,-0.38702672719955444,-0.2713877260684967,0.9869897365570068,0.9906837940216064
92,right shoulder,-0.29641956090927124,-0.22530469298362732,-0.3164885640144348,0.9977784752845764,0.9935845732688904
92,left hip,0.0660790279507637,-0.05925428122282028,0.022475093603134155,0.8441688418388367,0.9795522093772888
92,right hip,-0.0671444833278656,0.058872539550065994,-0.021437905728816986,0.8517584800720215,0.9878161549568176
93,left shoulder,-0.08555979281663895,-0.35597705841064453,-0.2780819833278656,0.9861579537391663,0.9072474837303162
93,right shoulder,-0.28631913661956787,-0.1723289042711258,-0.31924504041671753,0.997232973575592,0.9295077919960022
93,left hip,0.060369811952114105,-0.06036326661705971,0.02554147318005562,0.8465994000434875,0.9114000201225281
93,right hip,-0.06152983754873276,0.06011257320642471,-0.02464972995221615,0.8589274287223816,0.9372046589851379
95,left shoulder,-0.018663769587874413,-0.379558801651001,-0.27368423342704773,0.9870866537094116,0.9747664332389832
95,right shoulder,-0.23875826597213745,-0.24335138499736786,-0.33396241068840027,0.9974115490913391,0.9879883527755737
95,left hip,0.06697820872068405,-0.0478496327996254,0.028702862560749054,0.8552041053771973,0.9397740364074707
95,right hip,-0.06817318499088287,0.04751553013920784,-0.027974115684628487,0.8689769506454468,0.9674638509750366
96,left shoulder,0.005527982953935862,-0.3634844124317169,-0.2768266201019287,0.9866148829460144,0.8522073030471802
96,right shoulder,-0.2216915339231491,-0.23398959636688232,-0.3560072183609009,0.9973253607749939,0.9510975480079651
96,left hip,0.06785900890827179,-0.04618104547262192,0.02952430583536625,0.859878659248352,0.8638510704040527
96,right hip,-0.06906770914793015,0.0458211675286293,-0.028857849538326263,0.8766400814056396,0.9211713075637817
97,left shoulder,0.008855422027409077,-0.3474636971950531,-0.32137662172317505,0.9867500066757202,0.9415203332901001
97,right shoulder,-0.21836549043655396,-0.20573386549949646,-0.3716825544834137,0.9970723986625671,0.9628880023956299
97,left hip,0.068097323179245,-0.046094201505184174,0.027694981545209885,0.8679754137992859,0.9650722742080688
97,right hip,-0.06930114328861237,0.045739155262708664,-0.027102606371045113,0.8861359357833862,0.9807079434394836
98,left shoulder,0.0046804677695035934,-0.33752575516700745,-0.27361273765563965,0.9870752692222595,0.9718376398086548
98,right shoulder,-0.23066216707229614,-0.21619537472724915,-0.34518668055534363,0.9969581365585327,0.9425281286239624
98,left hip,0.07027799636125565,-0.04375660419464111,0.028941726312041283,0.8765254020690918,0.9716572165489197
98,right hip,-0.0718739852309227,0.042709048837423325,-0.02839384227991104,0.8925924301147461,0.9395280480384827
99,left shoulder,0.0021322593092918396,-0.32998713850975037,-0.2524123191833496,0.9878514409065247,0.9875537157058716
99,right shoulder,-0.23105254769325256,-0.2161477655172348,-0.30308642983436584,0.9969252943992615,0.9695605635643005
99,left hip,0.07152553647756577,-0.04437168315052986,0.02591967210173607,0.8873341083526611,0.9939894676208496
99,right hip,-0.07331542670726776,0.043122548609972,-0.025331849232316017,0.9015029072761536,0.9854220151901245
100,left shoulder,-0.07913782447576523,-0.40129074454307556,-0.0853482112288475,0.988672137260437,0.9963222742080688
100,right shoulder,-0.2516431212425232,-0.312845915555954,-0.13026897609233856,0.9969825148582458,0.9851588606834412
100,left hip,0.06286145001649857,-0.04103090986609459,0.025881262496113777,0.8965649604797363,0.9911108016967773
100,right hip,-0.0645865797996521,0.03960954770445824,-0.02531934715807438,0.9096343517303467,0.9841718077659607
101,left shoulder,-0.08806242793798447,-0.3996610641479492,-0.1322086900472641,0.9890736937522888,0.9777300357818604
101,right shoulder,-0.2508566677570343,-0.3060775101184845,-0.15579114854335785,0.9957020878791809,0.8168529868125916
101,left hip,0.05948523432016373,-0.041101135313510895,0.016908662393689156,0.9023269414901733,0.9645591378211975
101,right hip,-0.06124309450387955,0.03966346010565758,-0.01643679477274418,0.9120949506759644,0.8966519236564636
102,left shoulder,-0.09388996660709381,-0.39401975274086,-0.11520187556743622,0.9896748065948486,0.9931442737579346
102,right shoulder,-0.2346954494714737,-0.3374073803424835,-0.1628248542547226,0.9960566759109497,0.9946145415306091
102,left hip,0.04925047606229782,-0.028429128229618073,0.01941077783703804,0.909857451915741,0.9871259331703186
102,right hip,-0.050956763327121735,0.027123475447297096,-0.01896214671432972,0.9197998046875,0.9786816239356995
103,left shoulder,-0.10292831808328629,-0.39285585284233093,-0.2323152869939804,0.9905074834823608,0.9865918755531311
103,right shoulder,-0.15945737063884735,-0.32516181468963623,-0.18694555759429932,0.9957793354988098,0.9685291051864624
103,left hip,0.02735612727701664,-0.02973271906375885,-0.0156721118837595,0.9075105786323547,0.8939235210418701
103,right hip,-0.02862316556274891,0.028465546667575836,0.016060788184404373,0.915136992931366,0.8055617809295654
104,left shoulder,-0.14019781351089478,-0.3923918902873993,-0.13150113821029663,0.9911720752716064,0.9851461052894592
104,right shoulder,-0.16851304471492767,-0.33852243423461914,-0.18039964139461517,0.9960015416145325,0.9826699495315552
104,left hip,0.01809106022119522,-0.026739204302430153,-0.0005562520236708224,0.915095865726471,0.9718949198722839
104,right hip,-0.019252456724643707,0.0257701613008976,0.0009649491403251886,0.9222773313522339,0.9590869545936584
105,left shoulder,-0.15048745274543762,-0.4361669719219208,-0.09711426496505737,0.9905030727386475,0.9270541667938232
105,right shoulder,-0.148955836892128,-0.4167517423629761,-0.07308699935674667,0.9954949021339417,0.93190997838974
105,left hip,0.008841797709465027,-0.022572694346308708,-0.006904548965394497,0.9128260016441345,0.8192073702812195
105,right hip,-0.009989984333515167,0.02171710506081581,0.007204482797533274,0.9227293729782104,0.7627953290939331
106,left shoulder,-0.10433043539524078,-0.4426184296607971,-0.19488051533699036,0.9909518957138062,0.986586332321167
106,right shoulder,-0.12777934968471527,-0.3887655735015869,-0.08815059065818787,0.9943899512290955,0.8178372383117676
106,left hip,0.013812676072120667,-0.023640962317585945,-0.0058866520412266254,0.9196584224700928,0.9882595539093018
106,right hip,-0.015289449132978916,0.02274196222424507,0.006240880116820335,0.927369236946106,0.9379271268844604
107,left shoulder,-0.10298183560371399,-0.4738426208496094,-0.013896569609642029,0.9910239577293396,0.9861667156219482
107,right shoulder,-0.11783389747142792,-0.41332322359085083,-0.031002076342701912,0.9946589469909668,0.9851908087730408
107,left hip,0.013957788236439228,-0.02374875731766224,-0.0035240682773292065,0.9266973733901978,0.9874987006187439
107,right hip,-0.015219728462398052,0.02296355366706848,0.00372422207146883,0.9338739514350891,0.980541467666626
108,left shoulder,-0.10230522602796555,-0.48858028650283813,-0.03182711824774742,0.990750789642334,0.9628740549087524
108,right shoulder,-0.12640544772148132,-0.43320322036743164,-0.07702109217643738,0.993255078792572,0.8279825448989868
108,left hip,0.016814198344945908,-0.02285885438323021,-0.0025146869011223316,0.9334449172019958,0.9893258810043335
108,right hip,-0.018185624852776527,0.02214265987277031,0.002637001220136881,0.9398300051689148,0.9757375717163086
109,left shoulder,-0.038777951151132584,-0.47613853216171265,0.015202227979898453,0.9913783073425293,0.9979584217071533
109,right shoulder,-0.13047310709953308,-0.4169858694076538,-0.10327811539173126,0.9938918352127075,0.9983696341514587
109,left hip,0.03451921045780182,-0.020155038684606552,0.028678255155682564,0.939726710319519,0.998018741607666
109,right hip,-0.03558552265167236,0.019645528867840767,-0.028340816497802734,0.9455595016479492,0.9962382316589355
110,left shoulder,-0.036899372935295105,-0.4659211337566376,0.002832513302564621,0.9919790029525757,0.9972661733627319
110,right shoulder,-0.1369607150554657,-0.4396994411945343,-0.18001629412174225,0.9944819808006287,0.9984105825424194
110,left hip,0.03585277125239372,-0.014327755197882652,0.05423688143491745,0.9449255466461182,0.9956091046333313
110,right hip,-0.03681214898824692,0.013927004300057888,-0.053803589195013046,0.9505025148391724,0.9926117062568665
111,left shoulder,-0.03125888481736183,-0.45733392238616943,0.07704498618841171,0.9926572442054749,0.9986478686332703
111,right shoulder,-0.14185909926891327,-0.4487185478210449,-0.15046796202659607,0.9950263500213623,0.9994376301765442
111,left hip,0.03860058635473251,-0.010565445758402348,0.06273922324180603,0.950174868106842,0.9982649683952332
111,right hip,-0.03943036124110222,0.010217822156846523,-0.06227291747927666,0.9552873373031616,0.9976869821548462
112,left shoulder,-0.030295394361019135,-0.4537336826324463,0.047921322286129,0.9931986927986145,0.9972689747810364
112,right shoulder,-0.1450626403093338,-0.43157562613487244,-0.11967949569225311,0.9954957365989685,0.9983540773391724
112,left hip,0.03999391943216324,-0.011556451208889484,0.05711320415139198,0.9547919034957886,0.9970159530639648
112,right hip,-0.040793005377054214,0.011170442216098309,-0.056651171296834946,0.959485650062561,0.9957799911499023
114,left shoulder,0.26312902569770813,0.3368445634841919,0.009774230420589447,0.9931703805923462,0.9300016164779663
114,right shoulder,0.39976489543914795,0.21976535022258759,0.0638897493481636,0.9951343536376953,0.9704086184501648
114,left hip,-0.03396834805607796,0.029682772234082222,-0.026531219482421875,0.9586949944496155,0.9785493016242981
114,right hip,0.035252150148153305,-0.02989841066300869,0.02678261138498783,0.9627124667167664,0.9834725856781006
115,left shoulder,0.2718844413757324,0.3480454683303833,0.02408576011657715,0.9932047128677368,0.9674332737922668
115,right shoulder,0.3597920835018158,0.19645491242408752,0.042413078248500824,0.9947691559791565,0.9531717300415039
115,left hip,-0.02925553359091282,0.03938987851142883,-0.017375512048602104,0.9595706462860107,0.9537873268127441
115,right hip,0.03042742609977722,-0.039414070546627045,0.017662469297647476,0.9629477858543396,0.9470791816711426
116,left shoulder,0.26769816875457764,0.36105889081954956,-0.0768168717622757,0.9933323860168457,0.9175378084182739
116,right shoulder,0.3962189853191376,0.22999653220176697,0.008507502265274525,0.9945825338363647,0.956352949142456
116,left hip,-0.04446488246321678,0.0389777272939682,-0.03835787996649742,0.9616928100585938,0.9542363882064819
116,right hip,0.04565031826496124,-0.038601092994213104,0.03835968300700188,0.9645335078239441,0.9661225080490112
117,left shoulder,0.2524946630001068,0.3780052661895752,-0.07029704749584198,0.9931100010871887,0.8986585140228271
117,right shoulder,0.3930373191833496,0.21702410280704498,0.007707469630986452,0.9939944744110107,0.9243032932281494
117,left hip,-0.04525250941514969,0.042753033339977264,-0.03127815201878548,0.962568461894989,0.9161154627799988
117,right hip,0.04648180305957794,-0.04264798387885094,0.03140401467680931,0.9648042321205139,0.9250698089599609
118,left shoulder,0.25953489542007446,0.37035173177719116,-0.06964414566755295,0.9933223724365234,0.9424165487289429
118,right shoulder,0.40054136514663696,0.2153404951095581,0.0018035861430689692,0.9937998056411743,0.9508149027824402
118,left hip,-0.049681879580020905,0.04335060715675354,-0.03329387679696083,0.9651939272880554,0.9815636873245239
118,right hip,0.05088803917169571,-0.04342562332749367,0.03342801705002785,0.9667069315910339,0.9834144711494446
120,left shoulder,0.3281989097595215,0.30679023265838623,-0.053625185042619705,0.9938004612922668,0.9838168621063232
120,right shoulder,0.4265756607055664,0.18437816202640533,0.08637697994709015,0.9941317439079285,0.9921292066574097
120,left hip,-0.04026069492101669,0.045272402465343475,-0.04476870223879814,0.9679828882217407,0.9821661114692688
120,right hip,0.041456807404756546,-0.04527091979980469,0.045228879898786545,0.9690103530883789,0.9858657121658325
121,left shoulder,0.3390057682991028,0.3036023676395416,-0.05827263742685318,0.9940299987792969,0.956362783908844
121,right shoulder,0.4398300051689148,0.17938950657844543,0.06035918369889259,0.9939215779304504,0.9707850813865662
121,left hip,-0.04060699790716171,0.04431728273630142,-0.043122075498104095,0.9703355431556702,0.9775771498680115
121,right hip,0.04207982122898102,-0.044312529265880585,0.04356812685728073,0.9709123969078064,0.983200192451477
122,left shoulder,0.3398531675338745,0.29333004355430603,-0.014506549574434757,0.9943923354148865,0.9749040603637695
122,right shoulder,0.4226383864879608,0.17331045866012573,0.1725243330001831,0.9936623573303223,0.9872878789901733
122,left hip,-0.03897257149219513,0.042935702949762344,-0.05935070663690567,0.9727750420570374,0.9748384952545166
122,right hip,0.04037902131676674,-0.0429818294942379,0.05976787954568863,0.9728171229362488,0.9851758480072021
123,left shoulder,0.34278902411460876,0.2833569347858429,-0.025838030502200127,0.9945888519287109,0.9661293029785156
123,right shoulder,0.4252855181694031,0.1708037406206131,0.11294788122177124,0.9931823015213013,0.9703445434570312
123,left hip,-0.03800956904888153,0.041947897523641586,-0.05412698909640312,0.9748788475990295,0.9625604152679443
123,right hip,0.03949440270662308,-0.042002592235803604,0.05453077703714371,0.9741087555885315,0.9670364260673523
124,left shoulder,0.3210514783859253,0.29651889204978943,-0.011850721202790737,0.9947696328163147,0.958361029624939
124,right shoulder,0.4076683521270752,0.156418114900589,0.10344327241182327,0.9931288957595825,0.9768118262290955
124,left hip,-0.037089649587869644,0.045244134962558746,-0.052183590829372406,0.9768514037132263,0.9747827649116516
124,right hip,0.03853660821914673,-0.04518177732825279,0.052486490458250046,0.9760007262229919,0.9799498915672302
125,left shoulder,0.31578969955444336,0.31383296847343445,-0.03718090429902077,0.993455708026886,0.8028329014778137
125,right shoulder,0.41591718792915344,0.15998393297195435,0.04294256120920181,0.9922012090682983,0.9272220730781555
125,left hip,-0.036501962691545486,0.04716069623827934,-0.05175759643316269,0.9769765734672546,0.8999118804931641
125,right hip,0.03798671066761017,-0.04719145968556404,0.05207750201225281,0.9763579964637756,0.9358367919921875
126,left shoulder,0.32461583614349365,0.30592745542526245,0.005740511231124401,0.9937238097190857,0.9502426385879517
126,right shoulder,0.4019690752029419,0.15221044421195984,0.12058955430984497,0.9913271069526672,0.9288583397865295
126,left hip,-0.0361328087747097,0.04794558137655258,-0.05110558867454529,0.9776011109352112,0.9428122639656067
126,right hip,0.03763570636510849,-0.04805663973093033,0.0514390766620636,0.9763697981834412,0.9547641277313232
127,left shoulder,0.3275078237056732,0.3026430308818817,0.009010650217533112,0.9930100440979004,0.8073664307594299
127,right shoulder,0.4241378903388977,0.14789222180843353,0.11198220402002335,0.9912111759185791,0.929470419883728
127,left hip,-0.03748055174946785,0.049129895865917206,-0.0420323945581913,0.9778541922569275,0.9213555455207825
127,right hip,0.038904666900634766,-0.04942278936505318,0.04226673021912575,0.9772539138793945,0.9645686149597168
140,left shoulder,0.06769835948944092,-0.45694732666015625,-0.11371289193630219,0.9931744337081909,0.9503965973854065
140,right shoulder,-0.1809575855731964,-0.40491417050361633,-0.20432135462760925,0.9910018444061279,0.9024289846420288
140,left hip,0.09024672210216522,-0.007783866953104734,0.024406837299466133,0.8826181888580322,0.006712610367685556
140,right hip,-0.08906792849302292,-0.0007681875140406191,-0.021647050976753235,0.8820684552192688,0.006770549342036247
141,left shoulder,0.05019177123904228,-0.4676929712295532,-0.11267630010843277,0.9930309653282166,0.9219599962234497
141,right shoulder,-0.20149625837802887,-0.42020872235298157,-0.18340253829956055,0.9907181262969971,0.9005526304244995
141,left hip,0.09381468594074249,-0.012658130377531052,0.023338884115219116,0.7951250672340393,0.0018437006510794163
141,right hip,-0.09276828169822693,0.003400848712772131,-0.02059323713183403,0.7946571707725525,0.002114030998200178
142,left shoulder,0.027585888281464577,-0.46044784784317017,-0.09688033163547516,0.9905833005905151,0.8242547512054443
142,right shoulder,-0.19287286698818207,-0.42911291122436523,-0.18632924556732178,0.9852956533432007,0.6520777940750122
142,left hip,0.08950141817331314,-0.01745828241109848,0.029493464156985283,0.717247724533081,0.003696231637150049
142,right hip,-0.08874590694904327,0.007522814907133579,-0.026853611692786217,0.7169015407562256,0.002747360849753022
143,left shoulder,0.04447811841964722,-0.46461933851242065,-0.09647352248430252,0.9912412762641907,0.9824786186218262
143,right shoulder,-0.2196861207485199,-0.4115544557571411,-0.1560823768377304,0.98557448387146,0.9246088266372681
143,left hip,0.09548494964838028,-0.02124202437698841,0.028150809928774834,0.6467024087905884,0.002536384854465723
143,right hip,-0.09401357918977737,0.011078331619501114,-0.025670213624835014,0.6461175680160522,0.0018187281675636768
144,left shoulder,0.049063749611377716,-0.4778541922569275,-0.06561882793903351,0.9916258454322815,0.9785488247871399
