frame,sway_index,Posture_Deviatation,CoM_Distance,sway_deviation,posture_deviation_deviation,com_distance_deviation
235,0.0008433029662160546,0.09609899773309694,0.0009361740625041375,3.872593505961381e-05,0.022561085498211633,0.0019951260788720515
236,0.0008602483591017096,0.10187933820412781,0.000894329030583813,5.567132794526879e-05,0.02834142596924251,0.002036971110792376
237,0.0008908081609361157,0.09581708518846385,0.0008959719156009206,8.623112977967484e-05,0.02227917295357855,0.0020353282257752686
238,0.000921896059484137,0.10415257108149187,0.0009386210054238123,0.00011731902832769615,0.030614658846606566,0.0019926791359523768
239,0.0009680326604700938,0.10849033266498548,0.001347133243345876,0.00016345562931365301,0.034952420430100176,0.001584166898030313
240,0.0010271199059167918,0.11174110012749602,0.001319146773099656,0.000222542874760351,0.03820318789261072,0.001612153368276533
241,0.0010674295731283772,0.1267849819566136,0.0013892870287249566,0.00026285254197193635,0.05324706972172831,0.0015420131126512324
242,0.0010899355787022023,0.1544571884557417,0.0010594128287488784,0.00028535854754576143,0.08091927622085639,0.0018718873126273106
243,0.001103179627638838,0.18025097912025123,0.0009215581878428868,0.00029860259648239714,0.10671306688536593,0.002009741953533302
244,0.001115283823319343,0.21331907320277999,0.0006816767746600186,0.0003107067921629021,0.13978116096789467,0.0022496233667161705
245,0.0011107325692787664,0.23519165845162343,0.0004881373542538472,0.0003061555381223256,0.16165374621673811,0.0024431627871223417
246,0.0011201810907926308,0.24879598762194763,0.00032835835841091494,0.00031560405963619,0.17525807538706234,0.002602941782965274
247,0.0011344099657146815,0.2666696725293653,0.0005400789640185702,0.00032983293455824065,0.19313176029447998,0.002391221177357619
248,0.0011416151689368076,0.268720963972938,0.0007465751791507208,0.00033703813778036677,0.19518305173805267,0.002184724962225468
249,0.0011368937939156983,0.27430729019625577,0.001071769839830638,0.0003323167627592575,0.20076937796137045,0.001859530301545551
250,0.0011614712542005053,0.2843399567941308,0.0011090979592311373,0.0003568942230440645,0.2108020445592455,0.0018222021821450516
251,0.0011832450662771542,0.291188704616322,0.0010252276230559875,0.0003786680351207134,0.2176507923814367,0.0019060725183202014
252,0.0012033591625695548,0.29727148400827724,0.0009147415385754831,0.000398782131413114,0.22373357177339193,0.002016558602800706
253,0.001224481643794326,0.2981979193444068,0.0010091193526461627,0.0004199046126378851,0.2246600071095215,0.0019221807887300263
254,0.0011859486051633522,0.305123631543769,0.0010548443194333115,0.00038137157400691137,0.23158571930888366,0.0018764558219428774
255,0.0011479987455355327,0.30551400871862505,0.0010091651772158132,0.0003434217143790919,0.23197609648373974,0.0019221349641603757
256,0.001052552745461541,0.30980250714910473,0.0009460145342888235,0.0002479757143051002,0.23626459491421942,0.0019852856070873654
257,0.000953066792687117,0.3137177362830881,0.0008718670817706521,0.0001484897615306762,0.24017982404820276,0.002059433059605537
258,0.0009151560748932693,0.31273128138716605,0.001030051761175742,0.00011057904373682848,0.23919336915228073,0.001901248380200447
259,0.0008899145142146334,0.31220767151338513,0.0010217299350370745,8.533748305819262e-05,0.23866975927849982,0.0019095702063391144
260,0.0008754008318814287,0.31409280790925115,0.001062596547466542,7.082380072498786e-05,0.24055489567436583,0.001868703593909647
261,0.0008592140815028577,0.31267444750503726,0.0010437814579680345,5.463705034641688e-05,0.23913653527015194,0.0018875186834081544
262,0.0008415800539952189,0.31440192408411377,0.0010203759945363415,3.700302283877804e-05,0.24086401184922845,0.0019109241468398474
263,0.0008266037735646594,0.31675066573274985,0.0010947591813861585,2.202674240821853e-05,0.24321275349786453,0.0018365409599900304
264,0.0008142249958893891,0.3164120389215126,0.0010918337723870594,9.647964732948256e-06,0.24287412668662728,0.0018394663689891295
265,0.0007990057752166432,0.31630977661629867,0.0011563777107410286,5.571255939797572e-06,0.24277186438141335,0.0017749224306351603
266,0.0007899452390305722,0.31625468241850313,0.0011688815020525476,1.4631792125868672e-05,0.2427167701836178,0.0017624186393236413
267,0.000781494003654582,0.3161382054676396,0.001209978989460149,2.3083027501858778e-05,0.24260029323275428,0.00172132115191604
268,0.0007768112214037921,0.3159505712205275,0.0012696126454806113,2.776580975264874e-05,0.24241265898564218,0.0016616874958955777
269,0.0007457057137767015,0.3125295531846533,0.0012243163574385632,5.88713173797393e-05,0.238991640949768,0.0017069837839376258
270,0.0007205397893922016,0.3123819339084005,0.0012439217784791681,8.403724176423918e-05,0.2388440216735152,0.0016873783628970208
271,0.0006881997399164439,0.30988295748856465,0.0012928172052567265,0.00011637729123999694,0.23634504525367933,0.0016384829361194625
272,0.0006672361848569653,0.30894891864262697,0.0013240313339370556,0.0001373408462994755,0.23541100640774165,0.0016072688074391334
273,0.0006384103655962283,0.30855337699877555,0.0013603887055217735,0.00016616666556021256,0.23501546476389024,0.0015709114358544154
274,0.0006164613078500511,0.30343939962076544,0.0013672242018681134,0.0001881157233063897,0.22990148738588012,0.0015640759395080756
275,0.0006020081222178166,0.3016404713073159,0.0013626855739781428,0.0002025689089386242,0.2281025590724306,0.0015686145673980462
276,0.0005957797186373616,0.30186187676702586,0.0014234768872209724,0.00020879731251907923,0.22832396453214054,0.0015078232541552166
277,0.0005857027122453102,0.3011110068830232,0.0014127293505485383,0.00021887431891113066,0.2275730946481379,0.0015185707908276507
278,0.0005603759752663903,0.2970890318180416,0.001382665877147669,0.0002442010558900505,0.22355111958315627,0.0015486342642285198
279,0.000560183748049768,0.29168167463556777,0.0015320206617420594,0.00024439328310667285,0.21814376240068245,0.0013992794796341295
280,0.0005919563153012885,0.292171199800856,0.0017802409932915545,0.00021262071585515234,0.21863328756597067,0.0011510591480846345
281,0.0006411051551092871,0.29106795375150296,0.0019365532344068138,0.00016347187604715376,0.21753004151661764,0.0009947469069693752
282,0.0006784948925723571,0.28591336152219465,0.001954683959988477,0.00012608213858408368,0.21237544928730934,0.0009766161813877117
283,0.0007001344584496596,0.2820957918802372,0.0018891278619943667,0.00010444257270678125,0.20855787964535188,0.0010421722793818222
284,0.0007192857820545566,0.26812127503423827,0.0018679728513891403,8.529124910188423e-05,0.19458336279935295,0.0010633272899870487
285,0.0007395999304523891,0.25200012045144116,0.0018965968553816901,6.497710070405168e-05,0.17846220821655584,0.0010347032859944988
286,0.0007551947432315518,0.24813810873483627,0.0018757688213867723,4.938228792488906e-05,0.17460019649995095,0.0010555313199894167
287,0.0007743411138242231,0.2309653757786935,0.0018868298063775299,3.0235917332217766e-05,0.1574274635438082,0.001044470334998659
288,0.0007877736177357466,0.21028253635115948,0.0020424152021732136,1.6803413420694185e-05,0.1367446241162742,0.0008888849392029753
289,0.000802953751453321,0.1825106275174411,0.002204986542799344,1.6232797031197907e-06,0.1089727152825558,0.0007263135985768449
290,0.0008217091536237239,0.1541097695544023,0.0023120974864778545,1.7132122467283057e-05,0.080571857319517,0.0006192026548983345
291,0.0008416532641164974,0.13650676557790448,0.002511475028294555,3.7076232960056555e-05,0.06296885334301917,0.0004198251130816339
292,0.000867554776774321,0.12654885669796165,0.0026661989124550614,6.297774561788013e-05,0.053010944463076345,0.0002651012289211275
293,0.0008968597717681941,0.10997152574802001,0.0027423056464125455,9.22827406117533e-05,0.036433613513134705,0.00018899449496364348
294,0.0009171372915275024,0.10428341614779431,0.0025866671650089336,0.00011256026037106156,0.030745503912909006,0.00034463297636725537
295,0.0009268621986672597,0.09921458143623756,0.002420783989990744,0.00012228516751081888,0.025676669201352254,0.0005105161513854449
296,0.000934728356117624,0.09573859250690793,0.002327487910945828,0.0001301513249611832,0.022200680272022627,0.000603812230430361
297,0.0009353377255595092,0.09547263979660764,0.002140536104835992,0.00013076069440306841,0.021934727561722336,0.0007907640365401969
298,0.0009280076354038837,0.08733652030205176,0.0019719640840413035,0.00012343060424744288,0.013798608067166457,0.0009593360573348854
299,0.000918571145884919,0.08668811903281323,0.0018110262002124487,0.0001139941147284782,0.01315020679792793,0.0011202739411637402
300,0.0009079905591322086,0.07962214390136686,0.0017199567996966528,0.00010341352797576782,0.00608423166648156,0.0012113433416795362
301,0.0008963057682205319,0.08236537144090403,0.0016363653396448464,9.172873706409109e-05,0.008827459206018726,0.0012949348017313425
302,0.0008870121761912353,0.08541833469078974,0.0013368209992745807,8.243514503479446e-05,0.01188042245590444,0.0015944791421016082
303,0.0008807552534444667,0.09431930052296096,0.001525524758622777,7.617822228802586e-05,0.02078138828807566,0.001405775382753412
304,0.000876059104333604,0.09621463943816207,0.0017047922614873909,7.148207317716321e-05,0.022676727203276764,0.001226507879888798
305,0.0008794038292131069,0.10451732930349898,0.0018104647777188656,7.482679805666606e-05,0.03097941706861368,0.0011208353636573234
306,0.0008928783389884381,0.11478463743193294,0.0013123914939282856,8.830130783199725e-05,0.04124672519704764,0.0016189086474479033
307,0.0010068653323750598,0.12008614235404465,0.0015758550964417887,0.00020228830121861896,0.046548230119159345,0.0013554450449344002
308,0.001223091509594961,0.11742280652856887,0.002474272121469024,0.0004185144784385202,0.04388489429368357,0.00045702801990716484
309,0.0014023715173920358,0.085685366977112,0.002396497889466223,0.000597794486235595,0.012147454742226699,0.000534802251909966
310,0.0015543859363239773,0.06053033997319801,0.002453497828219675,0.0007498089051675364,0.013007572261687292,0.000477802313156514
311,0.001678818512902011,0.042072672471192334,0.002490724805835118,0.0008742414817455701,0.03146523976369297,0.00044057533554107096
312,0.0018123418734669564,0.05701448748576387,0.002794273793399916,0.0010077648423105156,0.016523424749121433,0.00013702634797627296
313,0.0018890564309288057,0.09469416036907993,0.0022315743644037924,0.001084479399772365,0.02115624813419463,0.0006997257769723966
314,0.001931575261301934,0.09842560659227413,0.001740829031479844,0.001126998230145493,0.02488769435738883,0.0011904711098963449
315,0.001999361717510314,0.07458383520396521,0.002442268491561679,0.0011947846863538732,0.0010459229690799043,0.0004890316498145099
316,0.002010597685166851,0.09723844297619824,0.0014415494000933884,0.0012060206540104102,0.02370053074131294,0.0014897507412828005
317,0.002022055540476074,0.10211919143319154,0.0014710237821769063,0.0012174785093196333,0.028581279198306234,0.0014602763591992827
318,0.002063188511193869,0.08872114425511417,0.002426677798624587,0.0012586114800374282,0.015183232020228865,0.000504622342751602
319,0.002089466394930348,0.10708823367947917,0.0024001356539559045,0.001284889363773907,0.03355032144459387,0.0005311644874202845
320,0.0020820423729130395,0.1184232205342209,0.0018412832249827399,0.0012774653417565987,0.0448853082993356,0.001090016916393449
321,0.002038443646828124,0.11481641244523363,0.0010391663051537246,0.0012338666156716833,0.04127850021034833,0.0018921338362224644
322,0.0020245175604711144,0.10924197550821363,0.0022448653085355296,0.0012199405293146736,0.035704063273328326,0.0006864348328406594
323,0.001959190367594862,0.10922946344774079,0.0009931065703002982,0.0011546133364384213,0.035691551212855485,0.0019381935710758907
324,0.0019290001973000246,0.1258855267424847,0.002175143651833864,0.0011244231661435837,0.05234761450759941,0.0007561564895423251
325,0.0018669444044283239,0.12403252063405097,0.0011984081009653199,0.001062367373271883,0.05049460839916567,0.001732892040410869
326,0.0018394443279600285,0.07677582932979372,0.002435579286130499,0.0010348672968035876,0.0032379170949084213,0.0004957208552456901
327,0.0017674692503571248,0.07148999800683879,0.0018803664644221436,0.000962892219200684,0.00204791422804651,0.0010509336769540453
328,0.0016900245705370111,0.08288725595243372,0.0016581904255614597,0.0008854475393805703,0.00934934371754842,0.0012731097158147292
329,0.0016074850372216262,0.09582332703573186,0.0015329720654886014,0.0008029080060651854,0.02228541480084656,0.0013983280758875876
330,0.0015177983063233867,0.10175142591981531,0.0013560873249152342,0.0007132212751669459,0.02821351368493001,0.0015752128164609547
331,0.0014348494911690381,0.09638842943384877,0.0021641340886595166,0.0006302724600125973,0.02285051719896347,0.0007671660527166723
332,0.001368875428353449,0.10081876291524261,0.0017815894328749877,0.0005642983971970081,0.027280850680357308,0.0011497107085012013
333,0.0012898917925197415,0.09177093997874357,0.002153027430512265,0.0004853147613633007,0.018233027743858266,0.0007782727108639241
334,0.0012070205096736362,0.08758327348935722,0.0027864075038282216,0.00040244347851719543,0.014045361254471922,0.0001448926375479673
335,0.0011155509683401553,0.07935432626474812,0.002938753989462203,0.0003109739371837145,0.0058164140298628125,7.4538480860138895e-06
336,0.0010524481421487221,0.07441842434805106,0.0028187546878721296,0.0002478711109922813,0.0008805121131657545,0.00011254545350405931
337,0.0010329388598411121,0.09005293370177538,0.002608521249098947,0.0002283618286846713,0.016515021466890073,0.0003227788922772418
338,0.0010212476049352344,0.10551437345901085,0.001697138163275914,0.00021667057377879355,0.03197646122412555,0.001234161978100275
339,0.001015416962549043,0.12234548210675424,0.0015012169929653552,0.00021083993139260214,0.04880756987186893,0.0014300831484108337
340,0.001012118348512379,0.09659541454540015,0.0015759969326371555,0.00020754131735593808,0.023057502310514844,0.0013553032087390334
341,0.0009962740504448717,0.07893728395508309,0.0016757579002554424,0.00019169701928843088,0.00539937172019779,0.0012555422411207465
342,0.000977826180616265,0.07264615363253872,0.0018037479824318354,0.00017324914945982418,0.0008917586023465818,0.0011275521589443535
343,0.000968677173899113,0.09094691709463101,0.001921726289679012,0.0001641001427426722,0.01740900485974571,0.001009573851697177
344,0.0009705534111931661,0.08191675344549974,0.002185651939157699,0.00016597638003672526,0.00837884121061444,0.00074564820221849
345,0.0009701382017511886,0.1005603294950393,0.0020182432045374858,0.0001655611705947478,0.027022417260154002,0.0009130569368387032
346,0.0009431539791597432,0.10209234710816144,0.0015604886764289247,0.00013857694800330233,0.028554434873276135,0.0013708114649472643
347,0.0009453083410733146,0.10208250249569978,0.0008632720542455538,0.0001407313099168738,0.028544590260814476,0.002068028087130635
348,0.0009488873134715204,0.10812523526494883,0.0008893010342512256,0.00014431028231507955,0.034587323030063524,0.0020419991071249635
349,0.000955133822679037,0.14547992171000723,0.0015732073118433043,0.0001505567915225962,0.07194200947512193,0.0013580928295328846
350,0.0009740285462461425,0.11531591409066376,0.0009365602845931858,0.00016945151508970173,0.04177800185577846,0.001994739856783003
351,0.0009923047560969549,0.1222622128833983,0.001281806262176826,0.00018772772494051403,0.04872430064851299,0.001649493879199363
352,0.0010152960517493543,0.10760422903145796,0.0006874702859174226,0.0002107190205929135,0.034066316796572654,0.0022438298554587665
353,0.0010348931511571903,0.1126586181188729,0.0011142424984897199,0.0002303161200007495,0.0391207058839876,0.001817057642886469
354,0.0010293651784317936,0.1111821848445461,0.0009086733411614268,0.0002247881472753528,0.0376442726096608,0.002022626800214762
355,0.0010694649692180526,0.10366149325234676,0.0012987298493938853,0.0002648879380616118,0.03012358101746146,0.0016325702919823036
356,0.0010988721905458617,0.09231944811156673,0.001568107477090828,0.0002942951593894209,0.018781535876681424,0.001363192664285361
357,0.0012034891606708556,0.08293235293026188,0.0018011717056848568,0.0003989121295144148,0.00939444069537658,0.0011301284356913322
358,0.00130588272925857,0.0804406602924151,0.0021235725583935703,0.0005013056981021291,0.006902748057529801,0.0008077275829826186
359,0.0014093726006761426,0.08267387214507121,0.002365773567337295,0.0006047955695197018,0.009135959910185912,0.0005655265740388939
360,0.001497578298354691,0.0859653365820462,0.0022935871530816894,0.0006930012671982502,0.012427424347160904,0.0006377129882944995
361,0.0015563548856958492,0.08027346838126163,0.0020240531346113317,0.0007517778545394083,0.006735556146376331,0.0009072470067648573
362,0.0016141307930315396,0.08008309177587439,0.0021267167171429256,0.0008095537618750988,0.006545179540989085,0.0008045834242332633
363,0.0016350357133108112,0.06966767740439765,0.0017871593837808601,0.0008304586821543704,0.003870234830487651,0.0011441407575953288
364,0.001610976828221612,0.06427803839298467,0.0015574641815513726,0.0008063997970651712,0.009259873841900634,0.0013738359598248163
365,0.001555165900326705,0.05740226731243596,0.0012865222659785857,0.0007505888691702641,0.016135644922449344,0.0016447778753976032
366,0.0014975090141767008,0.05900319368472388,0.001449155003496429,0.00069293198302026,0.014534718550161425,0.00148214513787976
367,0.0014482799438373598,0.06641179490376561,0.0017485367534800778,0.000643702912680919,0.0071261173311196885,0.0011827633878961112
368,0.001435218848114833,0.06767160800003992,0.002060060347699934,0.0006306418169583921,0.005866304234845382,0.0008712397936762551
369,0.0014145810867644006,0.1070678800652968,0.0017111013005758659,0.0006100040556079598,0.0335299678304115,0.001220198840800323
370,0.0013926674411646911,0.10573746193186635,0.0018481771514890237,0.0005880904100082503,0.03219954969698105,0.0010831229898871652
371,0.0013571057243007129,0.0983066600410764,0.001964629439814133,0.0005525286931442721,0.024768747806191094,0.000966670701562056
372,0.0013039216188461724,0.09090408881290599,0.0019623930126571212,0.0004993445876897316,0.017366176578020684,0.0009689071287190677
373,0.001249512827034379,0.07969124295984646,0.002004377479402278,0.00044493579587793824,0.006153330724961159,0.0009269226619739107
374,0.0011518561222440815,0.07756910956930148,0.0019713768941983676,0.0003472790910876407,0.0040311973344161756,0.0009599232471778213
375,0.0010499548502362107,0.06535224129242387,0.0019776859883297994,0.0002453778190797699,0.008185670942461434,0.0009536141530463896
376,0.0009977541545139045,0.05783587796658972,0.0014226139157506139,0.00019317712335746367,0.015702034268295584,0.001508686225625575
377,0.0009848022830470267,0.04965656276576232,0.0006478490039836722,0.00018022525189058587,0.02388134946912298,0.0022834511373925168
378,0.0009644389451787192,0.055668370198429094,0.0005039701878509158,0.0001598619140222784,0.017869542036456208,0.0024273299535252733
379,0.0009247698990805992,0.05591069577677906,0.000861026819019215,0.00012019286792415841,0.01762721645810624,0.002070273322356974
380,0.0009385218683397212,0.0560372933310928,0.0008164485741155039,0.00013394483718328037,0.0175006189037925,0.002114851567260685
381,0.0009662996455487008,0.05013485207706017,0.0012293289368615972,0.00016172261439225994,0.02340306015782513,0.0017019712045145917
382,0.0010001205416497406,0.04498138521830683,0.002752941401095817,0.00019554351049329982,0.028556527016578473,0.00017835874028037215
383,0.0010293518032014914,0.03629746745131394,0.0026589889114547725,0.00022477477204505057,0.037240444783571365,0.00027231122992141645
384,0.0010611893476561388,0.03460427622096682,0.0025453156115981005,0.000256612316499698,0.038933636013918485,0.0003859845297780884
385,0.0010969581478318803,0.03830321651089965,0.0023698929586153422,0.00029238111667543947,0.03523469572398565,0.0005614071827608467
386,0.0011284387138175633,0.032442127324141985,0.002597652714137976,0.00032386168266112245,0.04109578491074332,0.000333647427238213
387,0.001143109976824049,0.03203158683531547,0.0025455099316766703,0.00033853294566760814,0.04150632539956983,0.0003857902096995186
388,0.0011522810524452216,0.035376715232196314,0.002596079979747252,0.00034770402128878075,0.03816119700268899,0.000335220161628937
389,0.001151328420493796,0.03622199201998469,0.0025725831056263564,0.0003467513893373553,0.037315920214900614,0.0003587170357498325
390,0.0011473814047285626,0.03646554268117174,0.002722479344426273,0.00034280437357212174,0.03707236955371356,0.00020882079694991597
391,0.001128502450985268,0.03059383526000792,0.002591566630753009,0.00032392541982882717,0.042944076974877385,0.00033973351062318007
392,0.0010978238980666934,0.01718253912715439,0.002435360339441856,0.0002932468669102526,0.05635537310773091,0.0004959398019343331
393,0.0010824097318208662,0.005802677464768402,0.0027097400723895076,0.00027783270066442534,0.0677352347701169,0.00022156006898668137
394,0.0010856906940904913,0.0036956132160730483,0.0029395000487366404,0.00028111366293405047,0.06984229901881225,8.199907360451498e-06
395,0.0010933036186347132,0.009523383837983219,0.002993459168079381,0.0002887265874782724,0.06401452839690208,6.215902670319217e-05
396,0.0011120580267693994,0.005605562604927775,0.0033510218807657525,0.00030748099561295856,0.06793234962995753,0.00041972173938956353
397,0.0011637267328326309,0.019210769132652135,0.0034750755406108965,0.00035914970167619004,0.05432714310223317,0.0005437753992347076
398,0.001245451349654491,0.028435499318011467,0.003967130054169317,0.00044087431849805015,0.045102412916873835,0.0010358299127931278
399,0.0013519118186514838,0.026990986346654047,0.004423756335910026,0.0005473347874950429,0.046546925888231255,0.0014924561945338375
400,0.0014713200961740164,0.02939509510809658,0.004805833462139105,0.0006667430650175755,0.04414281712678872,0.0018745333207629156
401,0.0015685043480963574,0.03224222304606133,0.004768889700850395,0.0007639273169399166,0.041295689188823974,0.0018375895594742063
402,0.0016535760108281855,0.028429999889930387,0.004915255875413561,0.0008489989796717447,0.04510791234495491,0.0019839557340373725
403,0.0017303161165751657,0.03275423369178874,0.005054809127020279,0.0009257390854187249,0.040783678543096565,0.0021235089856440903
404,0.0018021559629208999,0.036192507603310116,0.005163481406099084,0.000997578931764459,0.03734540463157519,0.0022321812647228953
405,0.0018564013497010161,0.03394985145868502,0.005182127728140876,0.0010518243185445753,0.039588060776200286,0.0022508275867646867
406,0.0018919532270580458,0.034319957002106445,0.005237212549903376,0.001087376195901605,0.03921795523277886,0.002305912408527187
407,0.0018873210433904175,0.03671657454803057,0.00521960861752316,0.0010827440122339767,0.036821337686854735,0.002288308476146971
408,0.001842708736205733,0.03650567164274201,0.004733932846645232,0.0010381317050492922,0.037032240592143294,0.001802632705269043
409,0.0018002711407577995,0.03301921614657105,0.0043853810338457385,0.0009956941096013587,0.04051869608831425,0.0014540808924695496
410,0.001754325015460697,0.03284750880836273,0.004262446005668286,0.0009497479843042561,0.040690403426522574,0.0013311458642920968
411,0.0017119704532045914,0.033314939180935366,0.004020213497788045,0.0009073934220481506,0.04022297305394994,0.0010889133564118561
412,0.0016768143806894073,0.03442924896760918,0.0039192681866501615,0.0008722373495329665,0.03910866326727612,0.0009879680452739726
413,0.0016456843478648555,0.03636977662990126,0.0041492613996867945,0.0008411073167084147,0.03716813560498404,0.0012179612583106056
414,0.0016178510690184362,0.037404898963330206,0.00426203223566417,0.0008132740378619953,0.036133013271555096,0.0013307320942879813
415,0.0015858720440767246,0.03690364631579217,0.004355704721462261,0.0007812950129202838,0.036634265919093134,0.0014244045800860718
416,0.0015482491812653608,0.03787465150200782,0.004385313795165519,0.00074367215010892,0.03566326073287748,0.0014540136537893305
417,0.0014982446746774486,0.037985643745903824,0.004454173010709422,0.0006936676435210078,0.03555226848898148,0.0015228728693332328
418,0.001449314710874944,0.03944626571187371,0.00470579644607027,0.0006447376797185031,0.034091646523011596,0.0017744963046940811
419,0.0013930278216092245,0.039178424224169714,0.004716618209416757,0.0005884507904527837,0.03435948801071559,0.0017853180680405681
420,0.0013230780639629516,0.03915496138104328,0.004861065747254099,0.0005185010328065108,0.03438295085384202,0.0019297656058779103
421,0.001251589616310953,0.03873505632844546,0.0050073731458505095,0.0004470125851545122,0.03480285590643984,0.0020760730044743205
422,0.0011634061254528324,0.039711629327369255,0.005293916599825546,0.0003588290942963916,0.03382628290751605,0.002362616458449357
423,0.0010487135942431128,0.04276575951249764,0.005353593420097126,0.00024413656308667196,0.03077215272238766,0.002422293278720937
424,0.0009310051102968108,0.03937677997496507,0.005392174896248834,0.00012642807914036997,0.034161132259920235,0.0024608747548726453
425,0.0008091556930090988,0.03602909721579675,0.005388776240461289,4.578661852657948e-06,0.03750881501908855,0.0024574760990851005
426,0.000685335370465597,0.02789549048534341,0.005037631187715277,0.0001192416606908438,0.04564242174954189,0.0021063310463390883
427,0.0006189392487197388,0.027541977739826553,0.005152291108044718,0.00018563778243670202,0.045995934495058746,0.002220990966668529
428,0.0005795818773613529,0.027411090902715544,0.004800273368792183,0.00022499515379508796,0.04612682133216976,0.0018689732274159944
429,0.0005627973640037721,0.02625981023909557,0.004855021385602339,0.00024177966715266874,0.04727810199578973,0.0019237212442261504
430,0.0005487611418706394,0.02573506654554441,0.004906444094183585,0.0002558158892858014,0.04780284568934089,0.001975143952807396
431,0.0005347167909953666,0.02251389455524127,0.004723690326037951,0.0002698602401610742,0.05102401767964403,0.001792390184661762
432,0.0005253187491131168,0.02273341315203342,0.004580068867577988,0.00027925828204332403,0.05080449908285188,0.0016487687262017993
433,0.0005158066074496169,0.023016772677020618,0.0043178809936998555,0.0002887704237068239,0.050521139557864685,0.0013865808523236666
434,0.0005098371362958994,0.023543593675002045,0.004336575556407654,0.0002947398948605414,0.04999431855988326,0.001405275415031465
435,0.0005040465764808489,0.02461200957523198,0.00431959938943486,0.0003005304546755919,0.048925902659653325,0.0013882992480586708
436,0.0004919008519168555,0.030672523383181903,0.004445785708109964,0.0003126761792395853,0.0428653888517034,0.0015144855667337748
437,0.00048043226268032826,0.030721848372388033,0.004313608889307781,0.00032414476847611256,0.04281606386249727,0.0013823087479315922
438,0.0004813415570016467,0.02934886509697271,0.004294550453985675,0.0003232354741547941,0.04418904713791259,0.001363250312609486
439,0.0004811029567961613,0.02847855233278618,0.004343827053420103,0.0003234740743602795,0.045059359902099125,0.0014125269120439142
440,0.0004756171218576668,0.02997539573716087,0.004517340625501677,0.000328959909298774,0.043562516497724434,0.0015860404841254883
441,0.00045788926585346897,0.02810697161702224,0.004622140194455816,0.00034668776530297186,0.04543094061786306,0.0016908400530796274
442,0.00043409412992404634,0.027092519243456615,0.0047231047408237406,0.0003704829012323945,0.04644539299142869,0.0017918045994475516
443,0.00041906204755210184,0.024058314238507312,0.004698362440671469,0.000385514983604339,0.049479597996377994,0.0017670622992952802
444,0.0004075894580731285,0.023968410206778954,0.004696921578883183,0.0003969875730833123,0.04956950202810635,0.0017656214375069944
445,0.00040017376947701534,0.022982952793132786,0.00469914275952489,0.0004044032616794255,0.05055495944175252,0.001767842618148701
446,0.00039145275139918124,0.022553567809193167,0.004720780123154182,0.0004131242797572596,0.050984344425692135,0.0017894799817779932
447,0.00038629197729547385,0.0221959924758546,0.004696201154656147,0.00041828505386096697,0.0513419197590307,0.001764901013279958
448,0.000384197654537061,0.026645153661207184,0.004696579624813998,0.0004203793766193798,0.04689275857367812,0.0017652794834378087
449,0.0003839863922857697,0.03144934380808127,0.004589453930372806,0.00042059063887067114,0.04208856842680403,0.001658153788996617
450,0.0003851702411805542,0.03248699660352521,0.004540073635955369,0.0004194067899758866,0.04105091563136009,0.0016087734945791797
451,0.0003853633868517911,0.033939287572919315,0.004497301061418104,0.0004192136443046497,0.03959862466196599,0.0015660009200419147
452,0.00038435322051481695,0.03582624072800956,0.004376020358570372,0.0004202238106416239,0.037711671506875745,0.0014447202171941828
453,0.00037390669153566783,0.036712852697456104,0.004383186889287359,0.000430670339620773,0.0368250595374292,0.00145188674791117
454,0.00038380493814226793,0.03660713596380747,0.004370534281911231,0.0004207720930141729,0.03693077627107783,0.0014392341405350421
455,0.00042852453157831306,0.03686627274872875,0.0044010055404051195,0.00037605249957812776,0.03667163948615655,0.0014697053990289305
456,0.00048499886534749515,0.03848390614431034,0.004401983810531328,0.00031957816580894567,0.03505400609057496,0.0014706836691551388
457,0.0005083365292613826,0.03915798073564643,0.004453409792131266,0.0002962405018950582,0.034379931499238875,0.0015221096507550772
458,0.0005585345130025243,0.03829557576543527,0.0045158504215289325,0.0002460425181539165,0.035242336469450034,0.0015845502801527436
459,0.0005741544014889498,0.03661672580200846,0.004572480704603171,0.00023042262966749098,0.03692118643287684,0.0016411805632269823
460,0.0005709025848776866,0.032790543499040196,0.004765597796706852,0.0002336744462787542,0.040747368735845106,0.0018342976553306634
461,0.0005646075170143952,0.030482119991585527,0.004789406225138087,0.0002399695141420456,0.04305579224329978,0.0018581060837618985
462,0.0005600083786947141,0.027678039595470254,0.0047580166771761905,0.0002445686524617267,0.045859872639415045,0.0018267165358000015
463,0.0005605966490459268,0.02774990997036451,0.004719644640307524,0.000243980382110514,0.04578800226452079,0.0017883444989313354
464,0.0005581616847237603,0.02178011176849439,0.004512096334784598,0.00024641534643268055,0.05175780046639091,0.0015807961934084088
465,0.0005559903288852707,0.01746764287455121,0.00446857909558991,0.0002485867022711701,0.05607026936033409,0.0015372789542137215
466,0.000547667806987197,0.01628011098551295,0.0045949141708715915,0.00025690922416924387,0.05725780124937235,0.0016636140294954025
467,0.0005521706153232537,0.014072353111741065,0.004487013256535585,0.00025240641583318716,0.05946555912314424,0.0015557131151593961
468,0.0005491263176227627,0.01969973055903635,0.004336570168694336,0.00025545071353367816,0.05383818167584895,0.001405270027318147
469,0.0005484583895679016,0.021791606377751623,0.004295748588715216,0.0002561186415885392,0.051746305857133676,0.0013644484473390268
